,PNW
2106,4565.578467283189
2107,4565.578467283189
2108,4565.578467283189
2109,4565.578467283189
2110,4565.578467283189
2111,4565.578467283189
2112,4561.703438711211
2113,4561.703438711211
2114,4561.703438711211
2115,4561.703438711211
2116,4561.703438711211
2117,4561.703438711211
2118,4561.703438711211
2119,4561.703438711211
2120,4561.703438711211
2121,4561.703438711211
2122,4561.703438711211
2123,4561.703438711211
2124,4561.703438711211
2125,4561.703438711211
2126,4561.703438711211
2127,4561.703438711211
2128,4561.703438711211
2129,4561.703438711211
2130,4561.703438711211
2131,4561.703438711211
2132,4561.703438711211
2133,4561.703438711211
2134,4561.703438711211
2135,4561.703438711211
2136,4566.650301455385
2137,4566.650301455385
2138,4566.650301455385
2139,4566.650301455385
2140,4566.650301455385
2141,4566.650301455385
2142,4566.650301455385
2143,4566.650301455385
2144,4566.650301455385
2145,4566.650301455385
2146,4566.650301455385
2147,4566.650301455385
2148,4566.650301455385
2149,4566.650301455385
2150,4566.650301455385
2151,4566.650301455385
2152,4566.650301455385
2153,4566.650301455385
2154,4566.650301455385
2155,4566.650301455385
2156,4566.650301455385
2157,4566.650301455385
2158,4566.650301455385
2159,4566.650301455385
2160,4550.340569738674
2161,4550.340569738674
2162,4550.340569738674
2163,4550.340569738674
2164,4550.340569738674
2165,4550.340569738674
2166,4550.340569738674
2167,4550.340569738674
2168,4550.340569738674
2169,4550.340569738674
2170,4550.340569738674
2171,4550.340569738674
2172,4550.340569738674
2173,4550.340569738674
2174,4550.340569738674
2175,4550.340569738674
2176,4550.340569738674
2177,4550.340569738674
2178,4550.340569738674
2179,4550.340569738674
2180,4550.340569738674
2181,4550.340569738674
2182,4550.340569738674
2183,4550.340569738674
2184,4514.038617543815
2185,4514.038617543815
2186,4514.038617543815
2187,4514.038617543815
2188,4514.038617543815
2189,4514.038617543815
2190,4514.038617543815
2191,4514.038617543815
2192,4514.038617543815
2193,4514.038617543815
2194,4514.038617543815
2195,4514.038617543815
2196,4514.038617543815
2197,4514.038617543815
2198,4514.038617543815
2199,4514.038617543815
2200,4514.038617543815
2201,4514.038617543815
2202,4514.038617543815
2203,4514.038617543815
2204,4514.038617543815
2205,4514.038617543815
2206,4514.038617543815
2207,4514.038617543815
2208,4510.299019956077
2209,4510.299019956077
2210,4510.299019956077
2211,4510.299019956077
2212,4510.299019956077
2213,4510.299019956077
2214,4510.299019956077
2215,4510.299019956077
2216,4510.299019956077
2217,4510.299019956077
2218,4510.299019956077
2219,4510.299019956077
2220,4510.299019956077
2221,4510.299019956077
2222,4510.299019956077
2223,4510.299019956077
2224,4510.299019956077
2225,4510.299019956077
2226,4510.299019956077
2227,4510.299019956077
2228,4510.299019956077
2229,4510.299019956077
2230,4510.299019956077
2231,4510.299019956077
2232,4501.415201219624
2233,4501.415201219624
2234,4501.415201219624
2235,4501.415201219624
2236,4501.415201219624
2237,4501.415201219624
2238,4501.415201219624
2239,4501.415201219624
2240,4501.415201219624
2241,4501.415201219624
2242,4501.415201219624
2243,4501.415201219624
2244,4501.415201219624
2245,4501.415201219624
2246,4501.415201219624
2247,4501.415201219624
2248,4501.415201219624
2249,4501.415201219624
2250,4501.415201219624
2251,4501.415201219624
2252,4501.415201219624
2253,4501.415201219624
2254,4501.415201219624
2255,4501.415201219624
2256,4462.741735406852
2257,4462.741735406852
2258,4462.741735406852
2259,4462.741735406852
2260,4462.741735406852
2261,4462.741735406852
2262,4462.741735406852
2263,4462.741735406852
2264,4462.741735406852
2265,4462.741735406852
2266,4462.741735406852
2267,4462.741735406852
2268,4462.741735406852
2269,4462.741735406852
2270,4462.741735406852
2271,4462.741735406852
2272,4462.741735406852
2273,4462.741735406852
2274,4462.741735406852
2275,4462.741735406852
2276,4462.741735406852
2277,4462.741735406852
2278,4462.741735406852
2279,4462.741735406852
2280,4448.425017294748
2281,4448.425017294748
2282,4448.425017294748
2283,4448.425017294748
2284,4448.425017294748
2285,4448.425017294748
2286,4448.425017294748
2287,4448.425017294748
2288,4448.425017294748
2289,4448.425017294748
2290,4448.425017294748
2291,4448.425017294748
2292,4448.425017294748
2293,4448.425017294748
2294,4448.425017294748
2295,4448.425017294748
2296,4448.425017294748
2297,4448.425017294748
2298,4448.425017294748
2299,4448.425017294748
2300,4448.425017294748
2301,4448.425017294748
2302,4448.425017294748
2303,4448.425017294748
2304,4440.105179427277
2305,4440.105179427277
2306,4440.105179427277
2307,4440.105179427277
2308,4440.105179427277
2309,4440.105179427277
2310,4440.105179427277
2311,4440.105179427277
2312,4440.105179427277
2313,4440.105179427277
2314,4440.105179427277
2315,4440.105179427277
2316,4440.105179427277
2317,4440.105179427277
2318,4440.105179427277
2319,4440.105179427277
2320,4440.105179427277
2321,4440.105179427277
2322,4440.105179427277
2323,4440.105179427277
2324,4440.105179427277
2325,4440.105179427277
2326,4440.105179427277
2327,4440.105179427277
2328,4429.169347897524
2329,4429.169347897524
2330,4429.169347897524
2331,4429.169347897524
2332,4429.169347897524
2333,4429.169347897524
2334,4429.169347897524
2335,4429.169347897524
2336,4429.169347897524
2337,4429.169347897524
2338,4429.169347897524
2339,4429.169347897524
2340,4429.169347897524
2341,4429.169347897524
2342,4429.169347897524
2343,4429.169347897524
2344,4429.169347897524
2345,4429.169347897524
2346,4429.169347897524
2347,4429.169347897524
2348,4429.169347897524
2349,4429.169347897524
2350,4429.169347897524
2351,4429.169347897524
2352,4419.911326413291
2353,4419.911326413291
2354,4419.911326413291
2355,4419.911326413291
2356,4419.911326413291
2357,4419.911326413291
2358,4419.911326413291
2359,4419.911326413291
2360,4419.911326413291
2361,4419.911326413291
2362,4419.911326413291
2363,4419.911326413291
2364,4419.911326413291
2365,4419.911326413291
2366,4419.911326413291
2367,4419.911326413291
2368,4419.911326413291
2369,4419.911326413291
2370,4419.911326413291
2371,4419.911326413291
2372,4419.911326413291
2373,4419.911326413291
2374,4419.911326413291
2375,4419.911326413291
2376,4414.471559133019
2377,4414.471559133019
2378,4414.471559133019
2379,4414.471559133019
2380,4414.471559133019
2381,4414.471559133019
2382,4414.471559133019
2383,4414.471559133019
2384,4414.471559133019
2385,4414.471559133019
2386,4414.471559133019
2387,4414.471559133019
2388,4414.471559133019
2389,4414.471559133019
2390,4414.471559133019
2391,4414.471559133019
2392,4414.471559133019
2393,4414.471559133019
2394,4414.471559133019
2395,4414.471559133019
2396,4414.471559133019
2397,4414.471559133019
2398,4414.471559133019
2399,4414.471559133019
2400,4429.241748439037
2401,4429.241748439037
2402,4429.241748439037
2403,4429.241748439037
2404,4429.241748439037
2405,4429.241748439037
2406,4429.241748439037
2407,4429.241748439037
2408,4429.241748439037
2409,4429.241748439037
2410,4429.241748439037
2411,4429.241748439037
2412,4429.241748439037
2413,4429.241748439037
2414,4429.241748439037
2415,4429.241748439037
2416,4429.241748439037
2417,4429.241748439037
2418,4429.241748439037
2419,4429.241748439037
2420,4429.241748439037
2421,4429.241748439037
2422,4429.241748439037
2423,4429.241748439037
2424,4436.412491394899
2425,4436.412491394899
2426,4436.412491394899
2427,4436.412491394899
2428,4436.412491394899
2429,4436.412491394899
2430,4436.412491394899
2431,4436.412491394899
2432,4436.412491394899
2433,4436.412491394899
2434,4436.412491394899
2435,4436.412491394899
2436,4436.412491394899
2437,4436.412491394899
2438,4436.412491394899
2439,4436.412491394899
2440,4436.412491394899
2441,4436.412491394899
2442,4436.412491394899
2443,4436.412491394899
2444,4436.412491394899
2445,4436.412491394899
2446,4436.412491394899
2447,4436.412491394899
2448,4408.164175355146
2449,4408.164175355146
2450,4408.164175355146
2451,4408.164175355146
2452,4408.164175355146
2453,4408.164175355146
2454,4408.164175355146
2455,4408.164175355146
2456,4408.164175355146
2457,4408.164175355146
2458,4408.164175355146
2459,4408.164175355146
2460,4408.164175355146
2461,4408.164175355146
2462,4408.164175355146
2463,4408.164175355146
2464,4408.164175355146
2465,4408.164175355146
2466,4408.164175355146
2467,4408.164175355146
2468,4408.164175355146
2469,4408.164175355146
2470,4408.164175355146
2471,4408.164175355146
2472,4386.376998967907
2473,4386.376998967907
2474,4386.376998967907
2475,4386.376998967907
2476,4386.376998967907
2477,4386.376998967907
2478,4386.376998967907
2479,4386.376998967907
2480,4386.376998967907
2481,4386.376998967907
2482,4386.376998967907
2483,4386.376998967907
2484,4386.376998967907
2485,4386.376998967907
2486,4386.376998967907
2487,4386.376998967907
2488,4386.376998967907
2489,4386.376998967907
2490,4386.376998967907
2491,4386.376998967907
2492,4386.376998967907
2493,4386.376998967907
2494,4386.376998967907
2495,4386.376998967907
2496,4397.626224871196
2497,4397.626224871196
2498,4397.626224871196
2499,4397.626224871196
2500,4397.626224871196
2501,4397.626224871196
2502,4397.626224871196
2503,4397.626224871196
2504,4397.626224871196
2505,4397.626224871196
2506,4397.626224871196
2507,4397.626224871196
2508,4397.626224871196
2509,4397.626224871196
2510,4397.626224871196
2511,4397.626224871196
2512,4397.626224871196
2513,4397.626224871196
2514,4397.626224871196
2515,4397.626224871196
2516,4397.626224871196
2517,4397.626224871196
2518,4397.626224871196
2519,4397.626224871196
2520,4426.853866153197
2521,4426.853866153197
2522,4426.853866153197
2523,4426.853866153197
2524,4426.853866153197
2525,4426.853866153197
2526,4426.853866153197
2527,4426.853866153197
2528,4426.853866153197
2529,4426.853866153197
2530,4426.853866153197
2531,4426.853866153197
2532,4426.853866153197
2533,4426.853866153197
2534,4426.853866153197
2535,4426.853866153197
2536,4426.853866153197
2537,4426.853866153197
2538,4426.853866153197
2539,4426.853866153197
2540,4426.853866153197
2541,4426.853866153197
2542,4426.853866153197
2543,4426.853866153197
2544,4481.015188181935
2545,4481.015188181935
2546,4481.015188181935
2547,4481.015188181935
2548,4481.015188181935
2549,4481.015188181935
2550,4481.015188181935
2551,4481.015188181935
2552,4481.015188181935
2553,4481.015188181935
2554,4481.015188181935
2555,4481.015188181935
2556,4481.015188181935
2557,4481.015188181935
2558,4481.015188181935
2559,4481.015188181935
2560,4481.015188181935
2561,4481.015188181935
2562,4481.015188181935
2563,4481.015188181935
2564,4481.015188181935
2565,4481.015188181935
2566,4481.015188181935
2567,4481.015188181935
2568,4516.175071501229
2569,4516.175071501229
2570,4516.175071501229
2571,4516.175071501229
2572,4516.175071501229
2573,4516.175071501229
2574,4516.175071501229
2575,4516.175071501229
2576,4516.175071501229
2577,4516.175071501229
2578,4516.175071501229
2579,4516.175071501229
2580,4516.175071501229
2581,4516.175071501229
2582,4516.175071501229
2583,4516.175071501229
2584,4516.175071501229
2585,4516.175071501229
2586,4516.175071501229
2587,4516.175071501229
2588,4516.175071501229
2589,4516.175071501229
2590,4516.175071501229
2591,4516.175071501229
2592,4532.52385006125
2593,4532.52385006125
2594,4532.52385006125
2595,4532.52385006125
2596,4532.52385006125
2597,4532.52385006125
2598,4532.52385006125
2599,4532.52385006125
2600,4532.52385006125
2601,4532.52385006125
2602,4532.52385006125
2603,4532.52385006125
2604,4532.52385006125
2605,4532.52385006125
2606,4532.52385006125
2607,4532.52385006125
2608,4532.52385006125
2609,4532.52385006125
2610,4532.52385006125
2611,4532.52385006125
2612,4532.52385006125
2613,4532.52385006125
2614,4532.52385006125
2615,4532.52385006125
2616,4529.075358079838
2617,4529.075358079838
2618,4529.075358079838
2619,4529.075358079838
2620,4529.075358079838
2621,4529.075358079838
2622,4529.075358079838
2623,4529.075358079838
2624,4529.075358079838
2625,4529.075358079838
2626,4529.075358079838
2627,4529.075358079838
2628,4529.075358079838
2629,4529.075358079838
2630,4529.075358079838
2631,4529.075358079838
2632,4529.075358079838
2633,4529.075358079838
2634,4529.075358079838
2635,4529.075358079838
2636,4529.075358079838
2637,4529.075358079838
2638,4529.075358079838
2639,4529.075358079838
2640,4557.963566238456
2641,4557.963566238456
2642,4557.963566238456
2643,4557.963566238456
2644,4557.963566238456
2645,4557.963566238456
2646,4557.963566238456
2647,4557.963566238456
2648,4557.963566238456
2649,4557.963566238456
2650,4557.963566238456
2651,4557.963566238456
2652,4557.963566238456
2653,4557.963566238456
2654,4557.963566238456
2655,4557.963566238456
2656,4557.963566238456
2657,4557.963566238456
2658,4557.963566238456
2659,4557.963566238456
2660,4557.963566238456
2661,4557.963566238456
2662,4557.963566238456
2663,4557.963566238456
2664,4601.110847208576
2665,4601.110847208576
2666,4601.110847208576
2667,4601.110847208576
2668,4601.110847208576
2669,4601.110847208576
2670,4601.110847208576
2671,4601.110847208576
2672,4601.110847208576
2673,4601.110847208576
2674,4601.110847208576
2675,4601.110847208576
2676,4601.110847208576
2677,4601.110847208576
2678,4601.110847208576
2679,4601.110847208576
2680,4601.110847208576
2681,4601.110847208576
2682,4601.110847208576
2683,4601.110847208576
2684,4601.110847208576
2685,4601.110847208576
2686,4601.110847208576
2687,4601.110847208576
2688,4600.941834460576
2689,4600.941834460576
2690,4600.941834460576
2691,4600.941834460576
2692,4600.941834460576
2693,4600.941834460576
2694,4600.941834460576
2695,4600.941834460576
2696,4600.941834460576
2697,4600.941834460576
2698,4600.941834460576
2699,4600.941834460576
2700,4600.941834460576
2701,4600.941834460576
2702,4600.941834460576
2703,4600.941834460576
2704,4600.941834460576
2705,4600.941834460576
2706,4600.941834460576
2707,4600.941834460576
2708,4600.941834460576
2709,4600.941834460576
2710,4600.941834460576
2711,4600.941834460576
2712,4610.443239695591
2713,4610.443239695591
2714,4610.443239695591
2715,4610.443239695591
2716,4610.443239695591
2717,4610.443239695591
2718,4610.443239695591
2719,4610.443239695591
2720,4610.443239695591
2721,4610.443239695591
2722,4610.443239695591
2723,4610.443239695591
2724,4610.443239695591
2725,4610.443239695591
2726,4610.443239695591
2727,4610.443239695591
2728,4610.443239695591
2729,4610.443239695591
2730,4610.443239695591
2731,4610.443239695591
2732,4610.443239695591
2733,4610.443239695591
2734,4610.443239695591
2735,4610.443239695591
2736,4613.518587675565
2737,4613.518587675565
2738,4613.518587675565
2739,4613.518587675565
2740,4613.518587675565
2741,4613.518587675565
2742,4613.518587675565
2743,4613.518587675565
2744,4613.518587675565
2745,4613.518587675565
2746,4613.518587675565
2747,4613.518587675565
2748,4613.518587675565
2749,4613.518587675565
2750,4613.518587675565
2751,4613.518587675565
2752,4613.518587675565
2753,4613.518587675565
2754,4613.518587675565
2755,4613.518587675565
2756,4613.518587675565
2757,4613.518587675565
2758,4613.518587675565
2759,4613.518587675565
2760,4611.775146345723
2761,4611.775146345723
2762,4611.775146345723
2763,4611.775146345723
2764,4611.775146345723
2765,4611.775146345723
2766,4611.775146345723
2767,4611.775146345723
2768,4611.775146345723
2769,4611.775146345723
2770,4611.775146345723
2771,4611.775146345723
2772,4611.775146345723
2773,4611.775146345723
2774,4611.775146345723
2775,4611.775146345723
2776,4611.775146345723
2777,4611.775146345723
2778,4611.775146345723
2779,4611.775146345723
2780,4611.775146345723
2781,4611.775146345723
2782,4611.775146345723
2783,4611.775146345723
2784,4612.421736351322
2785,4612.421736351322
2786,4612.421736351322
2787,4612.421736351322
2788,4612.421736351322
2789,4612.421736351322
2790,4612.421736351322
2791,4612.421736351322
2792,4612.421736351322
2793,4612.421736351322
2794,4612.421736351322
2795,4612.421736351322
2796,4612.421736351322
2797,4612.421736351322
2798,4612.421736351322
2799,4612.421736351322
2800,4612.421736351322
2801,4612.421736351322
2802,4612.421736351322
2803,4612.421736351322
2804,4612.421736351322
2805,4612.421736351322
2806,4612.421736351322
2807,4612.421736351322
2808,4609.099255696303
2809,4609.099255696303
2810,4609.099255696303
2811,4609.099255696303
2812,4609.099255696303
2813,4609.099255696303
2814,4609.099255696303
2815,4609.099255696303
2816,4609.099255696303
2817,4609.099255696303
2818,4609.099255696303
2819,4609.099255696303
2820,4609.099255696303
2821,4609.099255696303
2822,4609.099255696303
2823,4609.099255696303
2824,4609.099255696303
2825,4609.099255696303
2826,4609.099255696303
2827,4609.099255696303
2828,4609.099255696303
2829,4609.099255696303
2830,4609.099255696303
2831,4609.099255696303
2832,4629.646891925023
2833,4629.646891925023
2834,4629.646891925023
2835,4629.646891925023
2836,4629.646891925023
2837,4629.646891925023
2838,4629.646891925023
2839,4629.646891925023
2840,4629.646891925023
2841,4629.646891925023
2842,4629.646891925023
2843,4629.646891925023
2844,4629.646891925023
2845,4629.646891925023
2846,4629.646891925023
2847,4629.646891925023
2848,4629.646891925023
2849,4629.646891925023
2850,4629.646891925023
2851,4629.646891925023
2852,4629.646891925023
2853,4629.646891925023
2854,4629.646891925023
2855,4629.646891925023
2856,4637.384590564246
2857,4637.384590564246
2858,4637.384590564246
2859,4637.384590564246
2860,4637.384590564246
2861,4637.384590564246
2862,4637.384590564246
2863,4637.384590564246
2864,4637.384590564246
2865,4637.384590564246
2866,4637.384590564246
2867,4637.384590564246
2868,4637.384590564246
2869,4637.384590564246
2870,4637.384590564246
2871,4637.384590564246
2872,4637.384590564246
2873,4637.384590564246
2874,4637.384590564246
2875,4637.384590564246
2876,4637.384590564246
2877,4637.384590564246
2878,4637.384590564246
2879,4637.384590564246
2880,4658.969988276908
2881,4658.969988276908
2882,4658.969988276908
2883,4658.969988276908
2884,4658.969988276908
2885,4658.969988276908
2886,4658.969988276908
2887,4658.969988276908
2888,4658.969988276908
2889,4658.969988276908
2890,4658.969988276908
2891,4658.969988276908
2892,4658.969988276908
2893,4658.969988276908
2894,4658.969988276908
2895,4658.969988276908
2896,4658.969988276908
2897,4658.969988276908
2898,4658.969988276908
2899,4658.969988276908
2900,4658.969988276908
2901,4658.969988276908
2902,4658.969988276908
2903,4658.969988276908
2904,4757.767840341306
2905,4757.767840341306
2906,4757.767840341306
2907,4757.767840341306
2908,4757.767840341306
2909,4757.767840341306
2910,4757.767840341306
2911,4757.767840341306
2912,4757.767840341306
2913,4757.767840341306
2914,4757.767840341306
2915,4757.767840341306
2916,4757.767840341306
2917,4757.767840341306
2918,4757.767840341306
2919,4757.767840341306
2920,4757.767840341306
2921,4757.767840341306
2922,4757.767840341306
2923,4757.767840341306
2924,4757.767840341306
2925,4757.767840341306
2926,4757.767840341306
2927,4757.767840341306
2928,4876.322116222316
2929,4876.322116222316
2930,4876.322116222316
2931,4876.322116222316
2932,4876.322116222316
2933,4876.322116222316
2934,4876.322116222316
2935,4876.322116222316
2936,4876.322116222316
2937,4876.322116222316
2938,4876.322116222316
2939,4876.322116222316
2940,4876.322116222316
2941,4876.322116222316
2942,4876.322116222316
2943,4876.322116222316
2944,4876.322116222316
2945,4876.322116222316
2946,4876.322116222316
2947,4876.322116222316
2948,4876.322116222316
2949,4876.322116222316
2950,4876.322116222316
2951,4876.322116222316
2952,4952.170586325549
2953,4952.170586325549
2954,4952.170586325549
2955,4952.170586325549
2956,4952.170586325549
2957,4952.170586325549
2958,4952.170586325549
2959,4952.170586325549
2960,4952.170586325549
2961,4952.170586325549
2962,4952.170586325549
2963,4952.170586325549
2964,4952.170586325549
2965,4952.170586325549
2966,4952.170586325549
2967,4952.170586325549
2968,4952.170586325549
2969,4952.170586325549
2970,4952.170586325549
2971,4952.170586325549
2972,4952.170586325549
2973,4952.170586325549
2974,4952.170586325549
2975,4952.170586325549
2976,5031.606809483653
2977,5031.606809483653
2978,5031.606809483653
2979,5031.606809483653
2980,5031.606809483653
2981,5031.606809483653
2982,5031.606809483653
2983,5031.606809483653
2984,5031.606809483653
2985,5031.606809483653
2986,5031.606809483653
2987,5031.606809483653
2988,5031.606809483653
2989,5031.606809483653
2990,5031.606809483653
2991,5031.606809483653
2992,5031.606809483653
2993,5031.606809483653
2994,5031.606809483653
2995,5031.606809483653
2996,5031.606809483653
2997,5031.606809483653
2998,5031.606809483653
2999,5031.606809483653
3000,5057.576420436615
3001,5057.576420436615
3002,5057.576420436615
3003,5057.576420436615
3004,5057.576420436615
3005,5057.576420436615
3006,5057.576420436615
3007,5057.576420436615
3008,5057.576420436615
3009,5057.576420436615
3010,5057.576420436615
3011,5057.576420436615
3012,5057.576420436615
3013,5057.576420436615
3014,5057.576420436615
3015,5057.576420436615
3016,5057.576420436615
3017,5057.576420436615
3018,5057.576420436615
3019,5057.576420436615
3020,5057.576420436615
3021,5057.576420436615
3022,5057.576420436615
3023,5057.576420436615
3024,5073.593016209837
3025,5073.593016209837
3026,5073.593016209837
3027,5073.593016209837
3028,5073.593016209837
3029,5073.593016209837
3030,5073.593016209837
3031,5073.593016209837
3032,5073.593016209837
3033,5073.593016209837
3034,5073.593016209837
3035,5073.593016209837
3036,5073.593016209837
3037,5073.593016209837
3038,5073.593016209837
3039,5073.593016209837
3040,5073.593016209837
3041,5073.593016209837
3042,5073.593016209837
3043,5073.593016209837
3044,5073.593016209837
3045,5073.593016209837
3046,5073.593016209837
3047,5073.593016209837
3048,5112.095733552522
3049,5112.095733552522
3050,5112.095733552522
3051,5112.095733552522
3052,5112.095733552522
3053,5112.095733552522
3054,5112.095733552522
3055,5112.095733552522
3056,5112.095733552522
3057,5112.095733552522
3058,5112.095733552522
3059,5112.095733552522
3060,5112.095733552522
3061,5112.095733552522
3062,5112.095733552522
3063,5112.095733552522
3064,5112.095733552522
3065,5112.095733552522
3066,5112.095733552522
3067,5112.095733552522
3068,5112.095733552522
3069,5112.095733552522
3070,5112.095733552522
3071,5112.095733552522
3072,5148.542845597886
3073,5148.542845597886
3074,5148.542845597886
3075,5148.542845597886
3076,5148.542845597886
3077,5148.542845597886
3078,5148.542845597886
3079,5148.542845597886
3080,5148.542845597886
3081,5148.542845597886
3082,5148.542845597886
3083,5148.542845597886
3084,5148.542845597886
3085,5148.542845597886
3086,5148.542845597886
3087,5148.542845597886
3088,5148.542845597886
3089,5148.542845597886
3090,5148.542845597886
3091,5148.542845597886
3092,5148.542845597886
3093,5148.542845597886
3094,5148.542845597886
3095,5148.542845597886
3096,5179.263379233472
3097,5179.263379233472
3098,5179.263379233472
3099,5179.263379233472
3100,5179.263379233472
3101,5179.263379233472
3102,5179.263379233472
3103,5179.263379233472
3104,5179.263379233472
3105,5179.263379233472
3106,5179.263379233472
3107,5179.263379233472
3108,5179.263379233472
3109,5179.263379233472
3110,5179.263379233472
3111,5179.263379233472
3112,5179.263379233472
3113,5179.263379233472
3114,5179.263379233472
3115,5179.263379233472
3116,5179.263379233472
3117,5179.263379233472
3118,5179.263379233472
3119,5179.263379233472
3120,5192.162770983841
3121,5192.162770983841
3122,5192.162770983841
3123,5192.162770983841
3124,5192.162770983841
3125,5192.162770983841
3126,5192.162770983841
3127,5192.162770983841
3128,5192.162770983841
3129,5192.162770983841
3130,5192.162770983841
3131,5192.162770983841
3132,5192.162770983841
3133,5192.162770983841
3134,5192.162770983841
3135,5192.162770983841
3136,5192.162770983841
3137,5192.162770983841
3138,5192.162770983841
3139,5192.162770983841
3140,5192.162770983841
3141,5192.162770983841
3142,5192.162770983841
3143,5192.162770983841
3144,5219.97095160713
3145,5219.97095160713
3146,5219.97095160713
3147,5219.97095160713
3148,5219.97095160713
3149,5219.97095160713
3150,5219.97095160713
3151,5219.97095160713
3152,5219.97095160713
3153,5219.97095160713
3154,5219.97095160713
3155,5219.97095160713
3156,5219.97095160713
3157,5219.97095160713
3158,5219.97095160713
3159,5219.97095160713
3160,5219.97095160713
3161,5219.97095160713
3162,5219.97095160713
3163,5219.97095160713
3164,5219.97095160713
3165,5219.97095160713
3166,5219.97095160713
3167,5219.97095160713
3168,5276.514657933529
3169,5276.514657933529
3170,5276.514657933529
3171,5276.514657933529
3172,5276.514657933529
3173,5276.514657933529
3174,5276.514657933529
3175,5276.514657933529
3176,5276.514657933529
3177,5276.514657933529
3178,5276.514657933529
3179,5276.514657933529
3180,5276.514657933529
3181,5276.514657933529
3182,5276.514657933529
3183,5276.514657933529
3184,5276.514657933529
3185,5276.514657933529
3186,5276.514657933529
3187,5276.514657933529
3188,5276.514657933529
3189,5276.514657933529
3190,5276.514657933529
3191,5276.514657933529
3192,5302.929709886092
3193,5302.929709886092
3194,5302.929709886092
3195,5302.929709886092
3196,5302.929709886092
3197,5302.929709886092
3198,5302.929709886092
3199,5302.929709886092
3200,5302.929709886092
3201,5302.929709886092
3202,5302.929709886092
3203,5302.929709886092
3204,5302.929709886092
3205,5302.929709886092
3206,5302.929709886092
3207,5302.929709886092
3208,5302.929709886092
3209,5302.929709886092
3210,5302.929709886092
3211,5302.929709886092
3212,5302.929709886092
3213,5302.929709886092
3214,5302.929709886092
3215,5302.929709886092
3216,5309.843441435324
3217,5309.843441435324
3218,5309.843441435324
3219,5309.843441435324
3220,5309.843441435324
3221,5309.843441435324
3222,5309.843441435324
3223,5309.843441435324
3224,5309.843441435324
3225,5309.843441435324
3226,5309.843441435324
3227,5309.843441435324
3228,5309.843441435324
3229,5309.843441435324
3230,5309.843441435324
3231,5309.843441435324
3232,5309.843441435324
3233,5309.843441435324
3234,5309.843441435324
3235,5309.843441435324
3236,5309.843441435324
3237,5309.843441435324
3238,5309.843441435324
3239,5309.843441435324
3240,5334.826917805358
3241,5334.826917805358
3242,5334.826917805358
3243,5334.826917805358
3244,5334.826917805358
3245,5334.826917805358
3246,5334.826917805358
3247,5334.826917805358
3248,5334.826917805358
3249,5334.826917805358
3250,5334.826917805358
3251,5334.826917805358
3252,5334.826917805358
3253,5334.826917805358
3254,5334.826917805358
3255,5334.826917805358
3256,5334.826917805358
3257,5334.826917805358
3258,5334.826917805358
3259,5334.826917805358
3260,5334.826917805358
3261,5334.826917805358
3262,5334.826917805358
3263,5334.826917805358
3264,5314.863040686863
3265,5314.863040686863
3266,5314.863040686863
3267,5314.863040686863
3268,5314.863040686863
3269,5314.863040686863
3270,5314.863040686863
3271,5314.863040686863
3272,5314.863040686863
3273,5314.863040686863
3274,5314.863040686863
3275,5314.863040686863
3276,5314.863040686863
3277,5314.863040686863
3278,5314.863040686863
3279,5314.863040686863
3280,5314.863040686863
3281,5314.863040686863
3282,5314.863040686863
3283,5314.863040686863
3284,5314.863040686863
3285,5314.863040686863
3286,5314.863040686863
3287,5314.863040686863
3288,5318.811160123859
3289,5318.811160123859
3290,5318.811160123859
3291,5318.811160123859
3292,5318.811160123859
3293,5318.811160123859
3294,5318.811160123859
3295,5318.811160123859
3296,5318.811160123859
3297,5318.811160123859
3298,5318.811160123859
3299,5318.811160123859
3300,5318.811160123859
3301,5318.811160123859
3302,5318.811160123859
3303,5318.811160123859
3304,5318.811160123859
3305,5318.811160123859
3306,5318.811160123859
3307,5318.811160123859
3308,5318.811160123859
3309,5318.811160123859
3310,5318.811160123859
3311,5318.811160123859
3312,5317.734821586828
3313,5317.734821586828
3314,5317.734821586828
3315,5317.734821586828
3316,5317.734821586828
3317,5317.734821586828
3318,5317.734821586828
3319,5317.734821586828
3320,5317.734821586828
3321,5317.734821586828
3322,5317.734821586828
3323,5317.734821586828
3324,5317.734821586828
3325,5317.734821586828
3326,5317.734821586828
3327,5317.734821586828
3328,5317.734821586828
3329,5317.734821586828
3330,5317.734821586828
3331,5317.734821586828
3332,5317.734821586828
3333,5317.734821586828
3334,5317.734821586828
3335,5317.734821586828
3336,5329.575966316009
3337,5329.575966316009
3338,5329.575966316009
3339,5329.575966316009
3340,5329.575966316009
3341,5329.575966316009
3342,5329.575966316009
3343,5329.575966316009
3344,5329.575966316009
3345,5329.575966316009
3346,5329.575966316009
3347,5329.575966316009
3348,5329.575966316009
3349,5329.575966316009
3350,5329.575966316009
3351,5329.575966316009
3352,5329.575966316009
3353,5329.575966316009
3354,5329.575966316009
3355,5329.575966316009
3356,5329.575966316009
3357,5329.575966316009
3358,5329.575966316009
3359,5329.575966316009
3360,5353.969881908631
3361,5353.969881908631
3362,5353.969881908631
3363,5353.969881908631
3364,5353.969881908631
3365,5353.969881908631
3366,5353.969881908631
3367,5353.969881908631
3368,5353.969881908631
3369,5353.969881908631
3370,5353.969881908631
3371,5353.969881908631
3372,5353.969881908631
3373,5353.969881908631
3374,5353.969881908631
3375,5353.969881908631
3376,5353.969881908631
3377,5353.969881908631
