Year,Month,Day,Hour,reserves
2010,3,22,22,597.9156898
2010,3,22,23,567.1182049
2010,3,23,0,550.9004655
2010,3,23,1,546.0398073
2010,3,23,2,550.6882415
2010,3,23,3,565.6821414
2010,3,23,4,612.3378181
2010,3,23,5,683.0476481
2010,3,23,6,723.4139963
2010,3,23,7,731.7900742
2010,3,23,8,731.4692486
2010,3,23,9,721.0085621
2010,3,23,10,704.3562119
2010,3,23,11,690.2084372
2010,3,23,12,668.1558398
2010,3,23,13,650.1445441
2010,3,23,14,635.0500854
2010,3,23,15,632.3727913
2010,3,23,16,640.5515364
2010,3,23,17,655.968601
2010,3,23,18,691.7580406
2010,3,23,19,700.5310732
2010,3,23,20,665.3893711
2010,3,23,21,621.4546359
2010,3,23,22,576.9526982
2010,3,23,23,549.7690867
2010,3,24,0,533.9138951
2010,3,24,1,528.1134985
2010,3,24,2,530.9196103
2010,3,24,3,546.8604938
2010,3,24,4,586.3566338
2010,3,24,5,645.6220382
2010,3,24,6,680.7862227
2010,3,24,7,682.7252752
2010,3,24,8,677.0700863
2010,3,24,9,671.0126919
2010,3,24,10,656.0046932
2010,3,24,11,641.7332302
2010,3,24,12,628.1613863
2010,3,24,13,615.2400022
2010,3,24,14,610.4421369
2010,3,24,15,614.8383934
2010,3,24,16,627.7247937
2010,3,24,17,654.9667622
2010,3,24,18,696.8115364
2010,3,24,19,711.2387038
2010,3,24,20,677.022335
2010,3,24,21,630.5612035
2010,3,24,22,596.7552932
2010,3,24,23,559.1299625
2010,3,25,0,540.5867677
2010,3,25,1,538.0296279
2010,3,25,2,539.5222094
2010,3,25,3,556.8500701
2010,3,25,4,584.5736908
2010,3,25,5,660.7275563
2010,3,25,6,745.803251
2010,3,25,7,767.9322385
2010,3,25,8,763.2664285
2010,3,25,9,757.5411862
2010,3,25,10,751.0667529
2010,3,25,11,740.9921089
2010,3,25,12,736.915005
2010,3,25,13,729.8588641
2010,3,25,14,724.6608252
2010,3,25,15,730.3242684
2010,3,25,16,743.5522693
2010,3,25,17,766.9406674
2010,3,25,18,814.2998522
2010,3,25,19,818.1668942
2010,3,25,20,780.4328908
2010,3,25,21,714.5369899
2010,3,25,22,647.8344269
2010,3,25,23,603.419753
2010,3,26,0,585.7422748
2010,3,26,1,578.462408
2010,3,26,2,582.2884898
2010,3,26,3,596.7686927
2010,3,26,4,641.8399452
2010,3,26,5,728.6002086
2010,3,26,6,808.3465591
2010,3,26,7,814.106966
2010,3,26,8,792.7606934
2010,3,26,9,767.963652
2010,3,26,10,743.350586
2010,3,26,11,720.591298
2010,3,26,12,700.6861566
2010,3,26,13,685.4291226
2010,3,26,14,674.4310091
2010,3,26,15,669.1901642
2010,3,26,16,665.9755252
2010,3,26,17,692.7690128
2010,3,26,18,733.9467228
2010,3,26,19,746.2173927
2010,3,26,20,719.6301563
2010,3,26,21,691.8973007
2010,3,26,22,635.4593624
2010,3,26,23,599.7130976
2010,3,27,0,582.0696693
2010,3,27,1,573.8448856
2010,3,27,2,573.0933008
2010,3,27,3,580.9273971
2010,3,27,4,603.1626315
2010,3,27,5,635.2110411
2010,3,27,6,707.131682
2010,3,27,7,748.9724243
2010,3,27,8,738.2399533
2010,3,27,9,709.1407083
2010,3,27,10,679.4321188
2010,3,27,11,653.379748
2010,3,27,12,630.0615445
2010,3,27,13,613.5370555
2010,3,27,14,605.3242667
2010,3,27,15,602.8216746
2010,3,27,16,610.5879539
2010,3,27,17,626.5327514
2010,3,27,18,666.6289864
2010,3,27,19,685.0803124
2010,3,27,20,658.7571387
2010,3,27,21,639.1434931
2010,3,27,22,589.6958126
2010,3,27,23,555.1113039
2010,3,28,0,533.5043943
2010,3,28,1,522.9405867
2010,3,28,2,521.0218397
2010,3,28,3,524.8162063
2010,3,28,4,537.7541583
2010,3,28,5,568.2519459
2010,3,28,6,636.6369916
2010,3,28,7,690.234909
2010,3,28,8,705.2033573
2010,3,28,9,700.0359787
2010,3,28,10,686.0125577
2010,3,28,11,656.6931699
2010,3,28,12,645.6679198
2010,3,28,13,641.823928
2010,3,28,14,646.9101709
2010,3,28,15,655.6832204
2010,3,28,16,675.9782804
2010,3,28,17,691.4220682
2010,3,28,18,727.0166792
2010,3,28,19,732.0007648
2010,3,28,20,697.2350962
2010,3,28,21,644.1881215
2010,3,28,22,592.3226363
2010,3,28,23,556.1789313
2010,3,29,0,536.7523713
2010,3,29,1,527.0273539
2010,3,29,2,530.4040249
2010,3,29,3,543.7622531
2010,3,29,4,589.9027348
2010,3,29,5,668.9007398
2010,3,29,6,742.6012814
2010,3,29,7,774.8317712
2010,3,29,8,773.980399
2010,3,29,9,767.5907887
2010,3,29,10,759.3051954
2010,3,29,11,750.5463116
2010,3,29,12,741.7594664
2010,3,29,13,743.7188837
2010,3,29,14,739.4693918
2010,3,29,15,745.6929656
2010,3,29,16,767.0836779
2010,3,29,17,790.1992266
2010,3,29,18,823.2007414
2010,3,29,19,816.8331608
2010,3,29,20,774.3935384
2010,3,29,21,715.4931632
2010,3,29,22,662.7837213
2010,3,29,23,628.9783737
2010,3,30,0,610.2059807
2010,3,30,1,601.7234439
2010,3,30,2,598.1764302
2010,3,30,3,608.2226889
2010,3,30,4,646.7211483
2010,3,30,5,698.5813328
2010,3,30,6,732.9095095
2010,3,30,7,742.7449048
2010,3,30,8,767.443509
2010,3,30,9,784.9447426
2010,3,30,10,782.0599393
2010,3,30,11,771.416291
2010,3,30,12,760.2912546
2010,3,30,13,745.6632601
2010,3,30,14,740.0588036
2010,3,30,15,742.4666056
2010,3,30,16,756.5592957
2010,3,30,17,779.5064581
2010,3,30,18,803.8682192
2010,3,30,19,807.4326492
2010,3,30,20,765.9655811
2010,3,30,21,749.1573136
2010,3,30,22,707.1247343
2010,3,30,23,672.5282431
2010,3,31,0,649.2112441
2010,3,31,1,638.2826945
2010,3,31,2,636.3802111
2010,3,31,3,648.8988284
2010,3,31,4,675.6410614
2010,3,31,5,695.1324998
2010,3,31,6,725.2919515
2010,3,31,7,728.281229
2010,3,31,8,733.0724344
2010,3,31,9,728.9971317
2010,3,31,10,718.5463555
2010,3,31,11,707.3611376
2010,3,31,12,689.2711226
2010,3,31,13,674.9110971
2010,3,31,14,661.0465402
2010,3,31,15,660.2243112
2010,3,31,16,665.577304
2010,3,31,17,675.8091409
2010,3,31,18,712.8025913
2010,3,31,19,749.9007588
2010,3,31,20,729.7714367
2010,3,31,21,721.6948666
2010,3,31,22,672.6560604
2010,3,31,23,639.4362565
2010,4,1,0,605.4890173
2010,4,1,1,602.6935751
2010,4,1,2,608.1100601
2010,4,1,3,628.5107741
2010,4,1,4,679.1588564
2010,4,1,5,724.628863
2010,4,1,6,792.2125625
2010,4,1,7,797.3955063
2010,4,1,8,770.6185344
2010,4,1,9,748.4320174
2010,4,1,10,734.8426964
2010,4,1,11,724.2869238
2010,4,1,12,709.5699593
2010,4,1,13,694.4634919
2010,4,1,14,683.0967997
2010,4,1,15,684.0469873
2010,4,1,16,696.084799
2010,4,1,17,722.1481217
2010,4,1,18,761.5394002
2010,4,1,19,772.7695946
2010,4,1,20,745.8503182
2010,4,1,21,727.4684247
2010,4,1,22,671.5664283
2010,4,1,23,631.0365186
2010,4,2,0,609.0015346
2010,4,2,1,598.2877202
2010,4,2,2,600.6089206
2010,4,2,3,616.7040291
2010,4,2,4,664.0828646
2010,4,2,5,754.2118752
2010,4,2,6,844.4486259
2010,4,2,7,878.4192753
2010,4,2,8,883.6989569
2010,4,2,9,873.6088619
2010,4,2,10,814.0051271
2010,4,2,11,793.3386003
2010,4,2,12,773.3907802
2010,4,2,13,763.0774579
2010,4,2,14,746.1296932
2010,4,2,15,746.8380972
2010,4,2,16,761.7879538
2010,4,2,17,780.0097483
2010,4,2,18,809.1967967
2010,4,2,19,820.5354354
2010,4,2,20,794.5305945
2010,4,2,21,775.8543033
2010,4,2,22,716.6098501
2010,4,2,23,660.3320295
2010,4,3,0,631.019673
2010,4,3,1,633.7357036
2010,4,3,2,636.6435634
2010,4,3,3,641.6769518
2010,4,3,4,659.451455
2010,4,3,5,706.0271998
2010,4,3,6,740.8031778
2010,4,3,7,786.8184108
2010,4,3,8,791.9573348
2010,4,3,9,778.7461628
2010,4,3,10,761.3439774
2010,4,3,11,738.6092003
2010,4,3,12,717.4781409
2010,4,3,13,702.1952832
2010,4,3,14,691.7679366
2010,4,3,15,689.7184787
2010,4,3,16,694.7359479
2010,4,3,17,706.563117
2010,4,3,18,743.8385258
2010,4,3,19,765.0130629
2010,4,3,20,741.8866874
2010,4,3,21,729.7438828
2010,4,3,22,677.3536936
2010,4,3,23,637.6421801
2010,4,4,0,616.2730494
2010,4,4,1,607.1579506
2010,4,4,2,606.8410108
2010,4,4,3,612.2901494
2010,4,4,4,631.0495587
2010,4,4,5,679.747357
2010,4,4,6,748.4040405
2010,4,4,7,785.6268267
2010,4,4,8,771.5210198
2010,4,4,9,743.2482266
2010,4,4,10,718.5059932
2010,4,4,11,707.2895155
2010,4,4,12,692.2880499
2010,4,4,13,683.9572476
2010,4,4,14,676.4930931
2010,4,4,15,682.7473772
2010,4,4,16,694.1598569
2010,4,4,17,714.1184662
2010,4,4,18,756.0187161
2010,4,4,19,783.5751924
2010,4,4,20,755.9923543
2010,4,4,21,701.9271207
2010,4,4,22,645.6753588
2010,4,4,23,605.8856203
2010,4,5,0,589.3903311
2010,4,5,1,591.229562
2010,4,5,2,596.8625777
2010,4,5,3,612.2227537
2010,4,5,4,656.891315
2010,4,5,5,718.8624868
2010,4,5,6,789.3483057
2010,4,5,7,799.9484316
2010,4,5,8,776.6590959
2010,4,5,9,762.7562414
2010,4,5,10,745.4571547
2010,4,5,11,735.7319371
2010,4,5,12,725.1027512
2010,4,5,13,717.1050555
2010,4,5,14,715.3387107
2010,4,5,15,717.45239
2010,4,5,16,731.4398206
2010,4,5,17,746.9864799
2010,4,5,18,774.5395179
2010,4,5,19,788.4413402
2010,4,5,20,760.2570014
2010,4,5,21,732.7196601
2010,4,5,22,682.2177611
2010,4,5,23,647.0578632
2010,4,6,0,624.6191843
2010,4,6,1,615.7179103
2010,4,6,2,616.1989204
2010,4,6,3,634.626403
2010,4,6,4,673.9959806
2010,4,6,5,718.6995042
2010,4,6,6,748.9973599
2010,4,6,7,757.6310176
2010,4,6,8,755.1156683
2010,4,6,9,744.3398547
2010,4,6,10,722.27019
2010,4,6,11,717.6541108
2010,4,6,12,699.1510403
2010,4,6,13,683.3295846
2010,4,6,14,672.6945575
2010,4,6,15,670.0132016
2010,4,6,16,683.6072905
2010,4,6,17,711.5469667
2010,4,6,18,743.978727
2010,4,6,19,759.9821085
2010,4,6,20,729.1139472
2010,4,6,21,694.5381592
2010,4,6,22,646.3159244
2010,4,6,23,614.3332999
2010,4,7,0,595.373327
2010,4,7,1,587.4393763
2010,4,7,2,587.977624
2010,4,7,3,599.972393
2010,4,7,4,624.0993177
2010,4,7,5,663.3780467
2010,4,7,6,672.5269133
2010,4,7,7,665.1785593
2010,4,7,8,669.0499412
2010,4,7,9,674.1365543
2010,4,7,10,677.3283609
2010,4,7,11,683.6148391
2010,4,7,12,678.4595799
2010,4,7,13,678.2131252
2010,4,7,14,675.3758031
2010,4,7,15,677.1214912
2010,4,7,16,683.9284443
2010,4,7,17,691.5636726
2010,4,7,18,709.9849737
2010,4,7,19,723.0785965
2010,4,7,20,720.7380791
2010,4,7,21,709.8619994
2010,4,7,22,657.1182167
2010,4,7,23,625.5806206
2010,4,8,0,610.2232691
2010,4,8,1,604.7997305
2010,4,8,2,612.107569
2010,4,8,3,630.2490853
2010,4,8,4,673.3786806
2010,4,8,5,742.8688553
2010,4,8,6,823.9958514
2010,4,8,7,841.325293
2010,4,8,8,824.4566346
2010,4,8,9,809.397381
2010,4,8,10,797.878017
2010,4,8,11,783.4279437
2010,4,8,12,764.3408875
2010,4,8,13,725.9496482
2010,4,8,14,713.9706605
2010,4,8,15,703.3463557
2010,4,8,16,710.434663
2010,4,8,17,719.1967281
2010,4,8,18,741.5678341
2010,4,8,19,783.9880563
2010,4,8,20,793.7664348
2010,4,8,21,775.3761655
2010,4,8,22,720.0285687
2010,4,8,23,679.8126672
2010,4,9,0,660.4249374
2010,4,9,1,654.8245941
2010,4,9,2,658.2150891
2010,4,9,3,678.0770024
2010,4,9,4,724.484534
2010,4,9,5,792.1599062
2010,4,9,6,864.9049061
2010,4,9,7,864.0970565
2010,4,9,8,834.77952
2010,4,9,9,797.7864321
2010,4,9,10,769.645259
2010,4,9,11,741.8543608
2010,4,9,12,722.4521324
2010,4,9,13,703.0185901
2010,4,9,14,688.2111504
2010,4,9,15,677.1521972
2010,4,9,16,679.8983532
2010,4,9,17,687.7837485
2010,4,9,18,698.6829373
2010,4,9,19,737.0139445
2010,4,9,20,743.7669696
2010,4,9,21,724.4767206
2010,4,9,22,681.7523645
2010,4,9,23,641.6152863
2010,4,10,0,629.1241522
2010,4,10,1,625.3388115
2010,4,10,2,626.8083036
2010,4,10,3,638.7717068
2010,4,10,4,667.2851398
2010,4,10,5,711.7957761
2010,4,10,6,767.5586041
2010,4,10,7,799.8164599
2010,4,10,8,791.9712529
2010,4,10,9,759.1930802
2010,4,10,10,725.2765132
2010,4,10,11,693.3038896
2010,4,10,12,679.6276874
2010,4,10,13,660.2403452
2010,4,10,14,648.0609534
2010,4,10,15,638.4942192
2010,4,10,16,645.4130641
2010,4,10,17,637.2027512
2010,4,10,18,647.818685
2010,4,10,19,672.7815506
2010,4,10,20,673.8676647
2010,4,10,21,640.0267279
2010,4,10,22,595.7411466
2010,4,10,23,541.0240296
2010,4,11,0,518.452829
2010,4,11,1,510.9871049
2010,4,11,2,510.2669808
2010,4,11,3,531.4476988
2010,4,11,4,537.8624361
2010,4,11,5,568.3190535
2010,4,11,6,624.3956322
2010,4,11,7,655.6805194
2010,4,11,8,669.2658639
2010,4,11,9,663.1130621
2010,4,11,10,653.4652539
2010,4,11,11,641.9655948
2010,4,11,12,660.2108217
2010,4,11,13,659.3608985
2010,4,11,14,650.1111718
2010,4,11,15,656.6903526
2010,4,11,16,667.2562259
2010,4,11,17,672.0252053
2010,4,11,18,650.4545538
2010,4,11,19,666.6692294
2010,4,11,20,660.7650447
2010,4,11,21,618.5234676
2010,4,11,22,569.1288437
2010,4,11,23,554.1490976
2010,4,12,0,538.9108204
2010,4,12,1,528.1256361
2010,4,12,2,531.5663941
2010,4,12,3,548.7962669
2010,4,12,4,591.8822653
2010,4,12,5,657.0529202
2010,4,12,6,729.5052512
2010,4,12,7,746.6678015
2010,4,12,8,737.133758
2010,4,12,9,723.8002677
2010,4,12,10,710.5595217
2010,4,12,11,692.0624188
2010,4,12,12,674.4087092
2010,4,12,13,658.237297
2010,4,12,14,645.6749908
2010,4,12,15,639.0298427
2010,4,12,16,640.2133252
2010,4,12,17,644.8050206
2010,4,12,18,650.5538135
2010,4,12,19,678.927754
2010,4,12,20,701.5490207
2010,4,12,21,660.0097311
2010,4,12,22,615.4960858
2010,4,12,23,580.6340431
2010,4,13,0,558.4663417
2010,4,13,1,556.3115386
2010,4,13,2,557.9384543
2010,4,13,3,568.1886908
2010,4,13,4,601.0263828
2010,4,13,5,654.5760401
2010,4,13,6,673.6488266
2010,4,13,7,682.4768076
2010,4,13,8,695.0302381
2010,4,13,9,695.548584
2010,4,13,10,685.8451996
2010,4,13,11,671.4519056
2010,4,13,12,656.489911
2010,4,13,13,643.300497
2010,4,13,14,628.8802484
2010,4,13,15,624.1914069
2010,4,13,16,629.1811648
2010,4,13,17,633.5234572
2010,4,13,18,642.7738351
2010,4,13,19,673.5718852
2010,4,13,20,692.7414066
2010,4,13,21,663.0018994
2010,4,13,22,624.3504528
2010,4,13,23,600.4242453
2010,4,14,0,585.6516564
2010,4,14,1,579.443672
2010,4,14,2,583.5946694
2010,4,14,3,592.3544632
2010,4,14,4,639.2595577
2010,4,14,5,697.8844399
2010,4,14,6,709.7523309
2010,4,14,7,698.0176977
2010,4,14,8,684.4518532
2010,4,14,9,664.7860997
2010,4,14,10,644.9088629
2010,4,14,11,637.4737532
2010,4,14,12,629.4468026
2010,4,14,13,615.3368572
2010,4,14,14,603.8358349
2010,4,14,15,600.783854
2010,4,14,16,617.9670807
2010,4,14,17,631.9083744
2010,4,14,18,653.0982033
2010,4,14,19,684.750194
2010,4,14,20,692.2145219
2010,4,14,21,653.3805085
2010,4,14,22,603.8507548
2010,4,14,23,563.2355067
2010,4,15,0,537.2135839
2010,4,15,1,526.2149462
2010,4,15,2,528.6174185
2010,4,15,3,542.4121704
2010,4,15,4,584.0172815
2010,4,15,5,652.5680233
2010,4,15,6,685.9361773
2010,4,15,7,696.006315
2010,4,15,8,680.3633115
2010,4,15,9,662.1886478
2010,4,15,10,651.5457599
2010,4,15,11,643.1313747
2010,4,15,12,637.4893826
2010,4,15,13,627.2734224
2010,4,15,14,614.355695
2010,4,15,15,608.4715595
2010,4,15,16,609.3561687
2010,4,15,17,615.3320792
2010,4,15,18,628.487034
2010,4,15,19,664.6687155
2010,4,15,20,700.6061276
2010,4,15,21,658.1726355
2010,4,15,22,607.9946237
2010,4,15,23,566.8932805
2010,4,16,0,549.7754692
2010,4,16,1,541.0216029
2010,4,16,2,540.4289134
2010,4,16,3,555.9385779
2010,4,16,4,604.4579707
2010,4,16,5,673.9028852
2010,4,16,6,716.9605915
2010,4,16,7,721.857243
2010,4,16,8,708.1396729
2010,4,16,9,687.9137877
2010,4,16,10,671.3557938
2010,4,16,11,665.4500295
2010,4,16,12,656.3460327
2010,4,16,13,647.344294
2010,4,16,14,669.4948479
2010,4,16,15,665.4861687
2010,4,16,16,661.697086
2010,4,16,17,663.3271764
2010,4,16,18,674.2824572
2010,4,16,19,696.5504984
2010,4,16,20,698.5376939
2010,4,16,21,661.6436538
2010,4,16,22,615.4053673
2010,4,16,23,567.8741243
2010,4,17,0,547.1086927
2010,4,17,1,534.384356
2010,4,17,2,526.0081033
2010,4,17,3,529.771287
2010,4,17,4,543.9615671
2010,4,17,5,575.1652589
2010,4,17,6,640.2207601
2010,4,17,7,687.5052281
2010,4,17,8,681.7734304
2010,4,17,9,676.7861763
2010,4,17,10,662.995062
2010,4,17,11,648.1333325
2010,4,17,12,648.5290151
2010,4,17,13,639.3288162
2010,4,17,14,629.0788238
2010,4,17,15,629.8727377
2010,4,17,16,633.5757271
2010,4,17,17,635.9690638
2010,4,17,18,637.2004144
2010,4,17,19,659.4912657
2010,4,17,20,661.1553366
2010,4,17,21,629.3135941
2010,4,17,22,591.195934
2010,4,17,23,551.9785914
2010,4,18,0,530.6179201
2010,4,18,1,523.2501028
2010,4,18,2,518.4418387
2010,4,18,3,519.9807715
2010,4,18,4,531.8243066
2010,4,18,5,561.1204249
2010,4,18,6,623.3091118
2010,4,18,7,666.2655621
2010,4,18,8,675.0846533
2010,4,18,9,662.2864432
2010,4,18,10,649.5697244
2010,4,18,11,635.7846235
2010,4,18,12,617.5876159
2010,4,18,13,598.0896267
2010,4,18,14,591.5777627
2010,4,18,15,589.5264151
2010,4,18,16,594.1472645
2010,4,18,17,600.4806884
2010,4,18,18,612.8271528
2010,4,18,19,643.9121065
2010,4,18,20,642.6775906
2010,4,18,21,595.5448218
2010,4,18,22,550.7834727
2010,4,18,23,511.442025
2010,4,19,0,491.0750102
2010,4,19,1,485.2250702
2010,4,19,2,484.4478437
2010,4,19,3,497.3119797
2010,4,19,4,534.4992551
2010,4,19,5,604.8563153
2010,4,19,6,660.4819082
2010,4,19,7,676.3144467
2010,4,19,8,672.1924434
2010,4,19,9,670.8299921
2010,4,19,10,664.6319174
2010,4,19,11,661.3773191
2010,4,19,12,654.1364694
2010,4,19,13,648.0275841
2010,4,19,14,639.1762082
2010,4,19,15,636.5490105
2010,4,19,16,638.3189167
2010,4,19,17,647.8816308
2010,4,19,18,651.954294
2010,4,19,19,663.7279787
2010,4,19,20,646.9647842
2010,4,19,21,617.6431602
2010,4,19,22,573.9775251
2010,4,19,23,538.3522703
2010,4,20,0,517.2146632
2010,4,20,1,506.5786821
2010,4,20,2,499.9628613
2010,4,20,3,503.1256472
2010,4,20,4,525.215111
2010,4,20,5,558.5990298
2010,4,20,6,590.7822925
2010,4,20,7,607.1055049
2010,4,20,8,633.0096483
2010,4,20,9,650.6805978
2010,4,20,10,662.564382
2010,4,20,11,665.2145821
2010,4,20,12,658.1942654
2010,4,20,13,654.067004
2010,4,20,14,648.9351449
2010,4,20,15,653.9412901
2010,4,20,16,665.7862369
2010,4,20,17,674.1127922
2010,4,20,18,675.3721203
2010,4,20,19,688.4667149
2010,4,20,20,678.2023145
2010,4,20,21,662.2607778
2010,4,20,22,621.1967122
2010,4,20,23,589.5957007
2010,4,21,0,567.4421765
2010,4,21,1,558.6387175
2010,4,21,2,558.617693
2010,4,21,3,568.4430765
2010,4,21,4,596.9110778
2010,4,21,5,637.0824949
2010,4,21,6,663.0858153
2010,4,21,7,665.3552
2010,4,21,8,674.5430095
2010,4,21,9,668.9014827
2010,4,21,10,675.043412
2010,4,21,11,669.9191487
2010,4,21,12,659.2811798
2010,4,21,13,644.8928971
2010,4,21,14,630.0717721
2010,4,21,15,623.8690797
2010,4,21,16,622.9503967
2010,4,21,17,625.853066
2010,4,21,18,636.2041798
2010,4,21,19,666.1030988
2010,4,21,20,678.3780287
2010,4,21,21,676.5215092
2010,4,21,22,627.3341671
2010,4,21,23,584.424866
2010,4,22,0,565.2583981
2010,4,22,1,560.2370762
2010,4,22,2,558.2477022
2010,4,22,3,569.4024074
2010,4,22,4,602.2865089
2010,4,22,5,655.6165989
2010,4,22,6,725.1779394
2010,4,22,7,735.8948395
2010,4,22,8,720.9239594
2010,4,22,9,698.803733
2010,4,22,10,680.9215526
2010,4,22,11,667.2654534
2010,4,22,12,649.0376209
2010,4,22,13,636.1959602
2010,4,22,14,628.8588071
2010,4,22,15,620.8196625
2010,4,22,16,622.0366708
2010,4,22,17,626.3508082
2010,4,22,18,633.6746705
2010,4,22,19,663.1644972
2010,4,22,20,678.2095653
2010,4,22,21,669.0597535
2010,4,22,22,624.0775846
2010,4,22,23,583.4421525
2010,4,23,0,564.5682321
2010,4,23,1,559.3056037
2010,4,23,2,562.1761662
2010,4,23,3,578.6787844
2010,4,23,4,618.1923036
2010,4,23,5,672.185666
2010,4,23,6,740.1409595
2010,4,23,7,748.005031
2010,4,23,8,754.3711894
2010,4,23,9,731.3079491
2010,4,23,10,687.6685956
2010,4,23,11,666.1458096
2010,4,23,12,654.2298825
2010,4,23,13,644.9160868
2010,4,23,14,637.7059324
2010,4,23,15,637.548014
2010,4,23,16,641.7075776
2010,4,23,17,644.9530208
2010,4,23,18,647.129696
2010,4,23,19,663.1635712
2010,4,23,20,666.5556123
2010,4,23,21,655.0207107
2010,4,23,22,613.5921685
2010,4,23,23,575.1784952
2010,4,24,0,551.6511765
2010,4,24,1,541.6906219
2010,4,24,2,539.5664671
2010,4,24,3,545.9868955
2010,4,24,4,565.6280632
2010,4,24,5,614.1960389
2010,4,24,6,682.0155164
2010,4,24,7,726.7837653
2010,4,24,8,731.8178601
2010,4,24,9,720.1008835
2010,4,24,10,704.8417898
2010,4,24,11,687.0097173
2010,4,24,12,672.4402776
2010,4,24,13,659.1100363
2010,4,24,14,651.4050848
2010,4,24,15,647.0116122
2010,4,24,16,648.7289216
2010,4,24,17,648.8842298
2010,4,24,18,648.3573667
2010,4,24,19,670.6231577
2010,4,24,20,682.3474419
2010,4,24,21,655.842959
2010,4,24,22,613.4937639
2010,4,24,23,577.1191635
2010,4,25,0,556.1504118
2010,4,25,1,549.5203178
2010,4,25,2,547.1757664
2010,4,25,3,551.3444442
2010,4,25,4,566.0563889
2010,4,25,5,595.751085
2010,4,25,6,655.0352793
2010,4,25,7,680.555256
2010,4,25,8,668.2401783
2010,4,25,9,640.7548416
2010,4,25,10,625.9388019
2010,4,25,11,606.568332
2010,4,25,12,593.3139749
2010,4,25,13,582.2255191
2010,4,25,14,575.2549201
2010,4,25,15,575.5293755
2010,4,25,16,582.157524
2010,4,25,17,585.602857
2010,4,25,18,591.9440646
2010,4,25,19,617.2986029
2010,4,25,20,622.4197402
2010,4,25,21,614.1037399
2010,4,25,22,571.9563486
2010,4,25,23,538.6238561
2010,4,26,0,510.348781
2010,4,26,1,505.3379123
2010,4,26,2,504.4871237
2010,4,26,3,521.5945861
2010,4,26,4,556.8936546
2010,4,26,5,600.2806968
2010,4,26,6,663.3024888
2010,4,26,7,686.6254994
2010,4,26,8,680.9415718
2010,4,26,9,676.3312893
2010,4,26,10,671.5710153
2010,4,26,11,673.7207181
2010,4,26,12,667.863233
2010,4,26,13,669.4916453
2010,4,26,14,670.0842682
2010,4,26,15,677.6698707
2010,4,26,16,679.7225211
2010,4,26,17,684.1129602
2010,4,26,18,677.3963834
2010,4,26,19,674.0845697
2010,4,26,20,653.0228105
2010,4,26,21,651.5762942
2010,4,26,22,614.6045743
2010,4,26,23,583.5972068
2010,4,27,0,554.4921815
2010,4,27,1,536.974283
2010,4,27,2,530.3686168
2010,4,27,3,535.5403881
2010,4,27,4,562.1073909
2010,4,27,5,597.433099
2010,4,27,6,622.7616197
2010,4,27,7,636.0490485
2010,4,27,8,652.4867443
2010,4,27,9,661.7640116
2010,4,27,10,661.6638852
2010,4,27,11,663.9120183
2010,4,27,12,667.0143144
2010,4,27,13,654.3574375
2010,4,27,14,643.8502034
2010,4,27,15,641.562885
2010,4,27,16,646.3477667
2010,4,27,17,650.5099103
2010,4,27,18,657.5869261
2010,4,27,19,677.9976015
2010,4,27,20,675.4989975
2010,4,27,21,663.6873215
2010,4,27,22,626.9287764
2010,4,27,23,606.1681718
2010,4,28,0,577.0876007
2010,4,28,1,572.9650373
2010,4,28,2,574.7311455
2010,4,28,3,581.9413241
2010,4,28,4,612.6866086
2010,4,28,5,641.3257445
2010,4,28,6,661.8334699
2010,4,28,7,668.7459886
2010,4,28,8,682.2139633
2010,4,28,9,687.2745959
2010,4,28,10,685.7849196
2010,4,28,11,678.8014923
2010,4,28,12,668.6104362
2010,4,28,13,656.7344761
2010,4,28,14,648.736731
2010,4,28,15,649.7616684
2010,4,28,16,656.1010583
2010,4,28,17,662.6453
2010,4,28,18,667.5189039
2010,4,28,19,688.7153835
2010,4,28,20,694.7654135
2010,4,28,21,684.4903623
2010,4,28,22,637.2854077
2010,4,28,23,600.4219642
2010,4,29,0,572.3864144
2010,4,29,1,562.4055131
2010,4,29,2,563.4235413
2010,4,29,3,576.5387368
2010,4,29,4,616.2594571
2010,4,29,5,672.5797109
2010,4,29,6,730.4377874
2010,4,29,7,745.9869068
2010,4,29,8,737.0945288
2010,4,29,9,727.7741579
2010,4,29,10,715.4219499
2010,4,29,11,704.0832804
2010,4,29,12,677.9277122
2010,4,29,13,668.3626784
2010,4,29,14,654.9208163
2010,4,29,15,652.1266156
2010,4,29,16,689.8048137
2010,4,29,17,699.2544483
2010,4,29,18,703.5219785
2010,4,29,19,719.4364691
2010,4,29,20,725.2887582
2010,4,29,21,685.1943613
2010,4,29,22,635.3643407
2010,4,29,23,600.3703907
2010,4,30,0,571.5237132
2010,4,30,1,561.3701481
2010,4,30,2,556.5159302
2010,4,30,3,564.2785454
2010,4,30,4,598.8400345
2010,4,30,5,661.866569
2010,4,30,6,718.2258027
2010,4,30,7,737.0255496
2010,4,30,8,735.2286848
2010,4,30,9,723.7995204
2010,4,30,10,712.6032079
2010,4,30,11,704.3545214
2010,4,30,12,693.1837886
2010,4,30,13,684.6589423
2010,4,30,14,677.8719375
2010,4,30,15,677.3542896
2010,4,30,16,682.4250042
2010,4,30,17,681.3826924
2010,4,30,18,685.8633708
2010,4,30,19,696.5171903
2010,4,30,20,698.0380276
2010,4,30,21,671.3923581
2010,4,30,22,627.3402377
2010,4,30,23,585.0054745
