,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
4357,5895.215719798479,17336.063304821833,2407.928681658973,12338.909485247115,7401.156353134805,4701.465501178297
4358,5917.982941640331,17244.07281401098,2440.6487764798694,12681.26686066766,7468.32620732037,4887.931970976329
4359,5997.7725457383585,17209.55470545631,2463.0890463497312,12975.277820319989,7601.288664337853,5124.564428188763
4360,6055.47272359878,17211.205538178685,2473.413355268009,12977.775594660065,7690.855970075095,5237.116882908463
4361,6034.026028012279,17203.202537537814,2454.324742433997,12729.2815792634,7652.659283504506,5337.9644583062545
4362,5944.359463614274,17007.909795098018,2399.8727826191343,12252.144237381413,7611.585600696061,5213.0097217811835
4363,5862.472095649932,16676.439592137936,2365.996894184248,11756.780231427869,7395.232562671227,5107.736456160123
4364,5813.5142953084705,16562.9860635287,2381.3341025870327,11678.446961080814,7312.843845271277,5060.224994817377
4365,5573.420076774078,16179.246321814473,2308.8186943157957,11348.595279105079,7120.508781443645,4866.720156438671
4366,5193.549384166949,14954.587573994135,2097.4114886072257,10387.170365436066,6434.000920860116,4545.718428895175
4367,4881.822639027101,13812.172020904698,1893.0435392484235,9498.017039285147,5709.685212887931,4183.689887688371
4368,5253.318174425944,13584.304222596571,2469.977583904061,12732.116736531954,6623.5246519401335,5464.35071920658
4369,5131.200483576066,13140.112416165195,2319.143409318376,11976.08129739733,6234.9997238320675,5278.127352471588
4370,5059.610281399233,12911.104628348236,2229.1455583539955,11481.84825428719,5958.831034061769,5173.72164863938
4371,5117.226371401054,12898.714061396106,2190.8702137480086,11186.462128671792,5929.729501694389,5083.607527073427
4372,5247.942952524079,13203.204308326614,2215.727856766614,11214.758491336677,5839.054022922216,5088.447904317733
4373,5474.536239614349,13927.714096220112,2294.1139432518416,11455.908908227591,5952.721637320627,5235.268660012939
4374,5774.368500493365,15030.888430019406,2450.958942794279,12051.090831370911,6373.311101917363,5505.3676500300035
4375,6006.833670370031,15958.929543711774,2630.991106408062,12853.170527197695,6976.677797550577,5806.720900608212
4376,6186.60531351449,16683.835175425156,2825.6104512327834,13897.880357105729,7352.4646242555655,5992.664188038441
4377,6300.015392268043,17202.000826295756,3004.027624935277,14847.527475025012,7702.671960332443,6326.25788691347
4378,6377.330844961612,17548.992281081322,3149.234118592715,15776.162704049653,8191.408981698091,6435.585475637932
4379,6429.365358943689,17762.664957490117,3249.7862504028462,16518.876154649617,8589.312311265618,6554.383910117694
4380,6490.111467433024,17833.1226984648,3321.79525099292,17174.351912334943,8792.340024734869,6672.507290423057
4381,6511.058338289526,17818.55763387359,3372.6128657904023,17808.341317943094,8885.417417105142,7025.414233054299
4382,6552.431793687135,17704.364911229404,3408.709415065286,18344.279066262923,9145.116909295646,7138.349739668852
4383,6625.278609550777,17607.845725001054,3445.5280033193762,18669.15949284559,9362.06906263074,7297.74737792785
4384,6663.185088616974,17600.952858929202,3468.253788887737,18680.148472496014,9726.247944734163,7291.498015022565
4385,6631.80162598974,17546.918594628372,3459.2177184142315,18402.22313110835,9911.59612636602,7009.0952197921915
4386,6519.911638895349,17296.54401304032,3396.2666637933253,17725.204460612946,10008.093195528478,6727.487467001968
4387,6406.784769938926,16976.50757405884,3340.029286872391,17000.34717577305,9847.57186817406,6622.312523085932
4388,6374.939387889909,16888.837167541216,3376.789693762337,16715.21744480077,9764.995156473475,6542.040305436759
4389,6185.888762604069,16714.73935745205,3288.477000039172,16348.825816724198,9290.322611081543,6238.298565990148
4390,5749.127175565238,15463.945492405002,2991.028076743944,14925.675247907375,8418.002189053355,5894.643359053042
4391,5386.622801305196,14289.32143044641,2718.6147176610802,13668.796958343866,7462.747032222616,5512.117505660959
4392,5527.427145306638,13810.075079987762,2720.5550060488554,14232.581108347527,6967.548874492865,5340.542930100386
4393,5402.844601945416,13369.54432526261,2554.7118625388116,13374.495839050647,6487.046261334473,5242.60884422206
4394,5361.679432896381,13154.775138506504,2453.876151197174,12809.102928948429,6199.635838630582,5160.178940932986
4395,5368.59616465936,13104.463629767402,2401.406443361206,12469.399203570916,6052.799237702895,5140.04909719179
4396,5476.312793716004,13411.076788765422,2407.7518815747258,12414.791141503069,5942.865771968329,5146.1032118956955
4397,5595.448635960517,13967.128730976361,2465.2936300704587,12509.57394850901,6013.947463615039,5205.055816373772
4398,5923.534115470955,15112.32165977527,2594.730451997169,12930.883366644759,6359.341359727384,5393.785398462584
4399,6248.504832893751,16113.71073537364,2763.2366415886436,13632.731125183844,6853.364933021298,5680.971985255244
4400,6471.714753666099,16927.10491853913,2971.0055489616398,14780.92717184552,7191.373623195528,5851.6742755979
4401,6569.974404620483,17363.38846018801,3167.725192813673,15564.279806882514,7580.323563542999,6130.293380856414
4402,6660.013289938409,17740.217844217164,3334.3342921695908,16533.938723073836,8077.873638451771,6234.731400721124
4403,6694.202064065712,18012.92915037784,3454.0092184825176,17378.359470536696,8545.604214688492,6303.829050893215
4404,6709.816303126736,18105.752861589488,3538.4205873279598,18077.4705453962,8813.283625891952,6351.537065904987
4405,6712.435564162331,18262.58420488444,3601.215188344497,18784.952471458713,9008.568660659774,6738.177084432145
4406,6735.333691977313,18384.360319176343,3647.6672380983123,19389.95652728756,9408.696806954971,6850.216963317381
4407,6749.197459125001,18475.389159729853,3690.633031271673,19816.51718000929,9675.578432510441,7037.28027235538
4408,6799.691843343675,18590.0019604004,3727.514293588706,19940.4023045942,10051.700358058293,7201.341420213058
4409,6753.122606435552,18531.23425810319,3737.897559282614,19650.19090613677,10361.239302641869,6961.24297949023
4410,6654.100400831996,18145.282208650366,3691.1323318493696,19126.851296342473,10420.13094720013,6759.2188049152965
4411,6544.324160944226,17732.07863714762,3656.4307739601513,18257.496440679974,10307.245879127133,6591.100672174786
4412,6524.3362468397445,17554.26489690093,3708.1431363665824,18111.13160903051,10061.677833078016,6419.50732956213
4413,6341.383021111418,17344.776020980193,3587.5454770371425,17609.155943623955,9560.713209516964,6092.961075560494
4414,6013.212550871288,16281.579655861573,3256.2903664251567,16373.430663689289,8734.510156454046,5865.3997421097565
4415,5659.56254778233,14896.40453976866,2961.9678330454067,15111.060806750616,7681.537823521625,5623.075360221318
4416,5415.150145315726,13952.936242423566,2387.269959075853,14091.558396971632,7895.989349982095,5861.430607285718
4417,5282.469293423055,13440.626074530996,2248.4519854432724,13308.403530832678,7388.861540210244,5664.9873202217605
4418,5203.738894693067,13124.786633625332,2155.4633175297045,12794.483613395536,6959.06136961011,5569.872269997951
4419,5205.613022729154,13057.213752807886,2096.6097349509673,12419.477401388544,6713.143588053746,5450.958553381809
4420,5257.87723709229,13256.166256610317,2081.564960549548,12247.376411984817,6577.359762510118,5404.064741564887
4421,5381.516766618066,13704.536988646487,2097.7853387047035,12127.796163603203,6648.847977868867,5427.668549529181
4422,5627.336062477243,14740.162805107957,2134.3983949936146,12089.311705505297,6686.796995546407,5286.457766345243
4423,5982.765268382127,15873.775315581663,2237.6334035643313,12573.032251869392,7138.781096860773,5505.795110285946
4424,6254.175715562927,16759.096408285335,2403.803868885951,13506.964110770943,7517.173871562442,5687.5890931724425
4425,6410.489830742128,17373.83393524687,2570.140978359619,14486.267298646397,7922.151989455687,5924.228672322474
4426,6490.933516037148,17912.043417545945,2706.261945918485,15389.497288509365,8401.81744019718,6054.209712043655
4427,6497.502805086291,18216.970390109644,2805.6211830829557,16209.832239686775,8900.867817328535,6057.3484870915045
4428,6475.156883450839,18455.359639754442,2878.0241879843793,17035.892881012627,9280.368454292096,6170.235851495273
4429,6437.995963146965,18586.83833841284,2933.6716217161875,17699.424104682304,9518.985225687315,6512.988408865953
4430,6436.770614584301,18735.799343841758,2984.872045905127,18255.614633615438,9826.100745271946,6725.39634318811
4431,6449.222319276493,18801.227529538104,3039.780725668533,18609.650207513798,10268.858610894675,6901.44759882382
4432,6445.137626595909,18838.088213225714,3091.1296351466985,18736.456048657572,10528.851650556531,7169.103630027483
4433,6343.0591621090525,18628.35613186859,3130.4166266537122,18546.871892339383,10740.477790086175,7108.912677306216
4434,6232.537319967254,18089.496958111817,3119.384201931766,17928.293408145764,10612.609830830985,6910.754675802382
4435,6184.003788177904,17581.118206105002,3118.6951497965615,17229.97680344009,10573.384803477707,6554.689627042237
4436,6145.962029082289,17321.000796816974,3168.127543031471,17246.560596339543,10261.374736797918,6337.937800507444
4437,5959.170731930219,17103.01970475284,3057.2947427020868,16818.769318707135,9777.41941575785,5975.602819850045
4438,5811.351911069403,16066.366777649608,2808.2391326024954,16009.71777993116,8992.590981968957,5772.887886328834
4439,5532.729727487838,14796.493928746102,2564.540121148639,14915.327627410192,7902.466239672143,5688.551800346624
4440,4921.985614381064,13423.778847355017,2646.9081745180106,13235.236800855422,6837.535002469081,5316.5530496841475
4441,4810.2257779227475,12914.081102495138,2507.7449510820256,12485.436437937784,6399.755534030635,5154.287374172115
4442,4766.754231518451,12653.30782573107,2415.528030189178,11997.24428480683,6130.34073955628,5099.873590544859
4443,4813.35876328547,12604.981780711496,2363.8420004984123,11745.488322702227,5997.250702238651,4977.048207806632
4444,4911.878872657153,12829.778019187754,2371.1332285066424,11731.775371959424,6000.706012514068,4952.57026563487
4445,5125.908156112479,13380.20996168903,2429.6925926732874,11904.038659543561,6166.977312740384,5051.7436566734605
4446,5423.175635892377,14413.565017769972,2560.2717034125894,12264.608320520694,6362.484631654062,5068.055855845756
4447,5642.421234597301,15345.518720625321,2727.1366949717626,12998.462836469733,6797.503934308575,5319.494081905272
4448,5839.570305406998,16166.136501510176,2913.143157572463,14070.669693201242,7162.252551275544,5507.782613696038
4449,6003.785775814001,16783.067192134647,3086.7134867276213,14926.6737255416,7621.769267164437,5796.068159111567
4450,6100.837953594697,17221.592605747883,3229.148883963648,15852.520204975746,8103.988266006479,5895.833383109596
4451,6117.039264875634,17430.769440208653,3323.080450470773,16747.497359086312,8546.413965456682,5860.762482405183
4452,6152.274436502502,17509.735589458913,3384.581179202744,17345.30430660153,8806.556251662609,5884.097266145416
4453,6177.669616590412,17563.738179237156,3425.3311940092494,17890.65616744627,9080.109279698769,6209.629088217864
4454,6222.671711774945,17576.52265964342,3460.2121995612665,18425.36479944774,9230.971179893082,6383.481307298017
4455,6297.991683928936,17661.028057102812,3497.166737012461,18779.417208424697,9526.943992364035,6522.060897434133
4456,6359.249166576123,17691.771395030355,3533.703956428163,18841.87298497958,9728.864560813196,6764.838971802131
4457,6346.91334081215,17611.320319910767,3546.7966015553634,18508.770236883323,9770.333198800878,6727.1189405095365
4458,6271.292526145063,17248.792701478083,3516.760326563482,17928.136665899154,9656.158554548336,6664.397274665826
4459,6189.959179957961,16769.378885717902,3501.125852966214,17156.8121577007,9667.367415892055,6406.034265431492
4460,6162.269643011545,16495.74950492221,3562.36626416819,17303.02704015348,9384.366615968222,6136.534130496058
4461,5966.486144664607,16249.919124734315,3487.928454888792,16862.643427477233,9107.128773397772,5842.463993547355
4462,5576.044515129017,15277.44574503988,3200.045647812766,15583.746460139093,8333.053348405523,5418.8520366309585
4463,5247.466582893291,14211.075085021926,2913.1844274670857,14401.166989134774,7304.200045559257,5279.764621018563
4464,5317.647507270587,13667.877651223647,2403.142215622943,11893.817211338759,6971.922508704377,5402.359654828127
4465,5208.140954970819,13204.9639432587,2267.564984980938,11238.946656359489,6561.583696377675,5218.814953592463
4466,5157.348145044059,12939.688347273412,2193.5016486604013,10823.97818204436,6340.765420328522,5110.340605546332
4467,5213.602607417502,12877.980952274507,2160.9482562739217,10594.86700347424,6259.9218008274765,5061.166179701367
4468,5329.882366966284,12991.027495789816,2181.2698609500203,10656.856060113836,6338.498583012421,5037.416142199435
4469,5620.803456196265,13289.00765633362,2258.422300114646,10932.375450454601,6544.5921705009305,5101.967837389154
4470,5929.015026608255,13821.439549507051,2411.6944203888397,11472.766122734263,6936.9296169018335,5217.926223651645
4471,6198.189510622179,14602.981814909957,2589.1789126335143,12262.670075319167,7436.1328344390595,5495.539999852361
4472,6387.393084005238,15439.232739707055,2768.5555829297896,13154.858282064135,7727.9384253386725,5681.420011575743
4473,6441.284341569501,15982.79552254315,2928.8622936774245,14014.448136388124,8107.2170042561975,5904.300365806998
4474,6534.422955511061,16379.172699748227,3055.3401818677585,14789.851975478468,8529.878254455747,6032.301250903287
4475,6558.7552739501825,16425.708762070197,3139.845242242017,15515.32425980231,8885.119860060031,6088.9090357970545
4476,6632.570856144302,16518.416729486045,3198.590133893797,16095.588611921463,9124.252135853458,6151.3983647209125
4477,6688.210170218019,16480.964059174836,3238.905640467496,16610.987738844527,9312.73240028001,6405.709335112712
4478,6757.56997586338,16522.64871333901,3275.509339590124,16997.16688871683,9502.573046412057,6675.652068307153
4479,6881.9010398512255,16626.742817410533,3306.7051263103567,17290.43862403282,9624.122490768608,6888.277357379906
4480,6951.304939511475,16664.05490863565,3327.740660070157,17299.608256497206,9912.72521285306,7083.818477910696
4481,6943.032394782294,16641.113898517382,3314.780370909764,16971.1093708547,10143.85222858081,6933.384163988041
4482,6890.103845639919,16490.793316052863,3255.0165931745587,16381.698977904256,10075.167807755954,6781.153393920721
4483,6756.830162909057,16234.755967514518,3214.925798367043,15665.591808662672,9776.52364324573,6706.243303361341
4484,6699.883419695701,16085.75344709617,3263.6156910014074,15689.832071616924,9635.645614663692,6395.832938897136
4485,6441.7506067986615,15950.215482717947,3186.892596771077,15359.877118255185,9265.198972625643,6173.531439793678
4486,5958.532395369253,15157.790643472734,2913.4191428977406,14147.924222811127,8561.45617529473,5726.368263931155
4487,5592.763990101228,14190.938679610736,2654.613136017072,12952.938757898226,7793.631182815921,5235.762567248936
4488,5190.709991084914,13247.40742705481,2359.643661703063,10836.74920647109,6468.732259205308,4216.912895159733
4489,5070.311749570156,12788.013662360217,2224.8522833906386,10230.018018107548,6182.798808564776,4081.546413420756
4490,5007.496357611914,12558.255132443866,2146.9103095319933,9817.031978656833,5860.057180845509,4119.147022827381
4491,5065.119454995491,12507.062452622453,2110.8123661704435,9611.666895847626,5778.427866435299,4035.4613073920345
4492,5181.958648835671,12621.70931017812,2131.77490255243,9657.545981200361,5808.248576664851,3970.215967229457
4493,5438.504589237054,12840.977889826383,2204.969405591162,9822.244747636201,6058.650548008246,3988.8160741453103
4494,5791.382960243258,13384.874423259305,2358.2968391516256,10327.541824856857,6477.99022474744,4133.406629974711
4495,6057.564938356167,14144.614710610573,2531.192917810917,11023.084484215009,6923.829406097112,4309.044374876476
4496,6245.036543582645,14912.401985828536,2709.5908380128785,11822.03956032268,7265.083408619862,4429.453138858014
4497,6417.120241243997,15522.489672058806,2877.6547638185593,12563.028142016572,7560.046102038567,4547.834386864589
4498,6501.143449550862,15870.969635194055,3008.144295142038,13266.334430118888,7955.370715964946,4751.94029957048
4499,6593.070809197031,16079.494228580763,3098.049629027364,13841.955105152365,8086.2339490526965,4890.756698469796
4500,6662.328121340698,16189.01656519304,3162.7304937546965,14335.850753004199,8121.298245502806,5050.515040249938
4501,6714.019563860225,16239.833384080757,3210.8845482219563,14901.418604470064,8192.195056812774,5388.320294579815
4502,6761.616936729435,16291.225781418574,3249.1257739016846,15363.981226579894,8289.244243511095,5737.275052934663
4503,6810.44300513938,16384.459210581637,3279.9268917057234,15663.042150780471,8461.957254345807,5969.352347656815
4504,6868.255718884635,16545.084485498413,3291.11535233745,15704.119228604975,8708.556308365483,6100.933062784887
4505,6844.717876833343,16629.405988585168,3270.477565582705,15448.632785507758,8933.38384355002,5910.049086052151
4506,6749.467729440357,16534.384736556214,3215.220052724701,14930.64707604281,8850.953021876237,5836.987590802372
4507,6687.845301105193,16337.685602329886,3179.640506360927,14327.64885863147,8807.688450536405,5722.3085933475495
4508,6602.613617675242,16127.375277561054,3226.1385864695512,14369.685072670918,8521.122314568413,5557.250542478694
4509,6278.76848191831,15889.715518172314,3149.6090599033037,14009.473101566538,8212.27278616412,5386.958278811791
4510,5814.425535650951,15092.626999787904,2860.974274271355,12845.02622287379,7550.272520491777,4979.4444838548125
4511,5451.839282452771,14115.437891794916,2586.9344078851886,11744.824277701584,6792.969157902485,4518.50258062678
4512,4477.392953440374,12581.998405025342,2219.800084125023,10236.29677675571,6024.486180449185,4195.405778209594
4513,4369.052920024482,12114.365712563504,2082.6822517535406,9670.304406450803,5713.27589195968,4067.8870569445694
4514,4314.351987486198,11842.261818016901,2008.0947899417006,9286.865419511865,5481.4701408215105,4050.310952631559
4515,4360.870116870541,11813.122234748542,1976.8269864423592,9105.529561184672,5426.716963745785,3957.1768846807927
4516,4506.091814464006,11989.159836559571,2003.0686180961186,9176.26758895174,5457.85116265953,3901.359770565378
4517,4768.140623712135,12217.896661422776,2086.0614428711515,9341.694806725325,5679.963084044139,3933.0505725613575
4518,5050.18962807879,12714.160612182674,2240.5909794108857,9813.758751526955,6040.897806610035,4053.4798658199625
4519,5291.207508266016,13469.825745909508,2414.85090019772,10531.377170395132,6580.122473619963,4249.948603388476
4520,5462.493304741264,14275.77474907915,2587.277481990892,11286.857303767054,6937.3630999269,4344.5490462943735
4521,5569.404083861553,14972.288158107238,2738.1971517972142,11975.548821902026,7237.426234094407,4469.250920453931
4522,5603.464422500758,15483.320500930437,2861.991512960505,12652.738082909505,7563.432470763659,4662.339533578029
4523,5677.567449907008,15857.10098696424,2946.68178721951,13211.353127966311,7671.95455179078,4792.1246122363145
4524,5764.9168510451655,16021.280485976826,3005.494829949207,13684.399324621098,7659.986954065174,4964.680952360277
4525,5795.818252853913,16109.9890725889,3052.586124001595,14210.732664238303,7726.685068899215,5238.6868073632695
4526,5819.924718327883,16139.214003451954,3092.357782416261,14663.022744059172,7865.7543508510435,5494.364489995116
4527,5874.520754769746,16280.295866036024,3123.968572728705,14911.911152094704,7968.695915263697,5732.194231748892
4528,5937.020698348657,16439.52784293708,3138.720666232212,14932.407647067588,8254.66774109653,5916.949205355302
4529,5904.976683511004,16482.091540752124,3121.5186473910035,14701.582447938337,8397.94679462495,5676.363182227543
4530,5817.751471586263,16159.026709865118,3057.7013852478003,14217.5032766179,8362.524731865822,5470.220929772563
4531,5710.476885621813,15740.996727733407,3010.6182828516635,13663.84197528399,8235.805135999492,5427.181781219232
4532,5670.683403311538,15411.12556190858,3045.040006418021,13613.437260224788,8030.493185454054,5334.265220600819
4533,5410.3759928351255,15024.605541323435,2959.7110021131307,13277.895906493059,7702.612799925812,5198.706228647552
4534,5071.957670779128,14269.429662765458,2685.171059341435,12175.287690618043,7054.601102151325,4902.55250661395
4535,4747.687294042862,13610.847281845196,2429.15966757839,11142.37567393409,6334.315077766496,4521.240001884922
4536,4907.718829487108,13213.929051515532,2394.352628235671,11779.439563351307,6541.8356707617195,5115.607754531004
4537,4781.395718862685,12626.301952322183,2253.9131749562816,11101.877411496896,6233.959431908144,4887.587471141172
4538,4713.473353737728,12351.27054502155,2173.3979156602577,10647.457902459146,6099.189277109448,4735.486474750616
4539,4758.339273566917,12328.405712114356,2135.710553059831,10411.647821495828,5985.820417907554,4650.676404116714
4540,4865.4561626466,12572.62375476722,2159.844763828135,10469.909979595857,6072.35138757767,4605.297412938952
4541,5110.508611502823,13179.000319204944,2238.6387288782594,10684.415814486967,6275.676534394117,4610.379214999874
4542,5396.364367382384,14202.575459820688,2393.375217565769,11159.044559523345,6679.123011362843,4732.28900987454
4543,5600.303574721839,15219.330708850275,2567.230192789544,11834.325577961352,7210.335410678818,4886.109695162439
4544,5771.7236856463105,15999.040986385455,2760.155264255547,12712.873999254602,7563.366280374809,5068.8979005395495
4545,5904.71390345338,16828.265515522882,2939.2781297257275,13526.637374235961,7872.460982064037,5225.754824357409
4546,5998.07239059759,17595.763289528848,3078.8236363118017,14339.253787581958,8248.547109088684,5421.265410362575
4547,6080.997482829858,18130.736515049684,3175.9375132370046,15015.636983647113,8419.25932946438,5567.357355716744
4548,6164.883357815171,18501.165801817326,3244.5185060278604,15518.849340034814,8391.260911756517,5711.906513038003
4549,6225.148080385439,18810.605695667848,3295.90323685081,16082.85575460491,8462.65681044311,5997.96913969547
4550,6227.370729859983,18897.194171284602,3337.093860196563,16566.849167159984,8633.206489783874,6226.335287307483
4551,6246.378073512432,18907.549579489332,3373.043281818085,16885.922792219408,8732.665050444111,6450.427765694726
4552,6280.5484058596385,18926.273303819802,3397.8660551689845,16891.902766722797,9061.600969510811,6456.706004481332
4553,6248.170845165586,18848.86833343542,3386.542947469356,16624.522780308977,9243.880612196812,6343.863097437665
4554,6146.867956660979,18532.961681248893,3319.721461160544,16054.244585662444,9216.61569821739,6220.551637959463
4555,6029.71402594041,18035.540897825515,3263.698528094252,15443.847922627936,9133.01538119472,6087.202715394285
4556,5965.804279651099,17727.993692908654,3302.0153584869386,15440.20502557822,8895.622204437062,5980.05737835347
4557,5718.630632544132,17201.025881282974,3210.643871180196,15112.967815212796,8512.704700504415,5934.714314455552
4558,5302.5800739260785,15652.770238799112,2907.0039082967255,13835.513561506497,7674.06128695621,5706.781794205109
4559,5005.076605092799,14377.24535190751,2629.06959982638,12711.297055044153,7016.357217785946,5290.828448357517
4560,5096.371683678503,13813.262551229796,2747.28387914639,13815.584643547229,6777.627481266311,5704.785105328677
4561,4980.275758985037,13323.53537508872,2580.123225694585,12985.918127293286,6497.89750954228,5491.771300671932
4562,4919.531590725874,13057.216084486521,2482.723262529149,12441.885258528357,6265.664052107578,5400.550053394668
4563,4957.202767605971,13018.025101031895,2434.0765907227365,12146.340840708608,6149.090312828049,5384.88164944606
4564,5063.774681566467,13227.29794367857,2448.7959363625037,12135.123828618498,6108.954147232341,5324.074697314663
4565,5258.054819942305,13846.6900862384,2511.05416666158,12278.476477020275,6180.5938230641,5315.3953054682715
4566,5554.877075897744,14914.264767013703,2646.9308977428304,12750.143588811317,6548.267284208649,5535.209929410035
4567,5829.470106996739,15928.211278631308,2831.218961258407,13450.59946916175,7023.524547969578,5691.811754358154
4568,6005.731105707277,16783.082268002767,3049.1806553954234,14390.69164763417,7447.974807246041,5785.601645484422
4569,6152.040683785548,17508.945580624804,3256.2889619610355,15287.30813450812,7806.858142439733,5912.01321761257
4570,6231.751311192651,18025.124644282845,3431.619620987927,16236.503397891567,8263.59787131228,5997.592632303807
4571,6293.7400024150575,18329.88885868509,3557.163465436728,17058.593504581753,8507.35478128293,6051.400059552847
4572,6341.519665351879,18554.008541420983,3648.235534219558,17630.742815410333,8648.093616826889,6140.94486527007
4573,6377.057461726662,18645.69872301749,3715.34605225961,18278.93597208034,8656.536652832521,6510.878075621944
4574,6398.984453976976,18635.348100489533,3767.4575200933637,18898.92422058464,8929.249052955241,6807.954441820179
4575,6460.510238941653,18605.634237353792,3822.4856366840345,19305.04397978703,9119.299217371126,7041.225652352148
4576,6506.934898453882,18636.75748926768,3857.99296264201,19438.599816380443,9410.269495567252,7174.853512846006
4577,6499.641383342008,18431.186945503207,3852.3933867255614,19194.541094220087,9665.045341528663,7128.530390741305
4578,6405.74899984919,17938.69642872182,3778.330967611026,18614.3626694694,9578.575077975484,6987.91693679406
4579,6296.485362581877,17520.42118810731,3707.368437504461,17909.86292644265,9644.882375411518,6785.278534261237
4580,6269.616267278072,17356.976090711512,3743.3663712542916,17888.924803085894,9426.564658374782,6584.951818282146
4581,6006.761109109699,16955.061440593447,3647.1322703811993,17506.797973229208,9069.631304624767,6461.231198747393
4582,5565.4492188007935,15579.154388343368,3318.4214594955006,16117.171001067907,8222.405657107098,6209.485634118103
4583,5256.1903362925605,14395.64039283118,3002.920649731152,14703.250976508343,7455.236340635529,5737.040015104571
4584,5368.668683157011,13841.389452833875,2697.6077324136563,13558.902238945759,7345.173508636726,5212.532126653611
4585,5253.858286322503,13341.190795698221,2536.1093456969734,12777.592553068353,7043.674950364321,5059.347088864384
4586,5208.3221153354325,13118.491662702832,2443.626164196461,12242.212352784481,6748.465429953034,5057.426404195627
4587,5260.142747567664,13095.600662449724,2403.291892984244,11968.308138135231,6616.780822103668,5050.700883827826
4588,5421.442493815747,13392.072969869325,2429.574887439834,12027.089595356261,6590.522676554389,5038.519286702363
4589,5690.904955109437,14035.865050125283,2514.4927777397693,12297.643186375257,6672.0575048859855,5092.238147847822
4590,6006.933297299731,15142.871721353005,2684.541194636348,12829.489406346918,7170.397984534721,5273.251101058947
4591,6205.889583077536,16044.40915136491,2877.9350705370507,13640.944836472881,7731.641350260216,5582.505545889095
4592,6375.685180095456,16795.522754658825,3086.8293810354303,14761.525628275966,8191.8330581138425,5706.702199084945
4593,6550.137911694677,17485.707236416885,3273.3004848268697,15817.631860808342,8591.689932113644,5871.581056709033
4594,6595.170196338303,17943.75637376332,3418.1206705686855,16747.19999268131,9041.308946991981,5931.67990534921
4595,6668.728365745654,18264.40953850113,3514.04586388635,17453.904904700456,9365.217333730037,5880.098708708124
4596,6753.718279400935,18533.914799386457,3581.390927579355,18140.952918603958,9605.411907886302,5849.800002124903
4597,6812.477117334857,18650.358006927032,3636.779137906737,18733.698376947406,9719.943927535449,6242.301091923489
4598,6832.873466271789,18663.092948265632,3682.4993817211866,19279.159580687457,9836.787947273535,6439.407218709995
4599,6814.196880097212,18730.816284015687,3724.0652635743572,19694.318788208853,10135.071878076307,6682.24239519433
4600,6883.585965693966,18842.363962014104,3753.5248404527674,19725.70015236658,10370.615055330829,6911.787389102738
4601,6883.381650611316,18792.964749475428,3751.2341228727614,19391.8603080876,10540.873644209816,6824.155180220805
4602,6777.818138694992,18418.924834630307,3688.091310001943,18727.480314995584,10527.165902438579,6539.937457288245
4603,6723.245857591407,18073.302885627236,3632.8456292443952,18036.697396997275,10577.478303751759,6415.808363933376
4604,6725.937719160479,17966.966408819804,3669.4572336263354,18133.517405463976,10313.557921156098,6195.154790950479
4605,6412.080189495061,17473.97021801644,3584.249655868169,17564.88815728097,9869.128566733134,6039.020953744924
4606,5980.396717008498,16070.786959956895,3266.136982124754,16050.752200673332,8927.688618621783,5770.545169228425
4607,5629.933707654509,14820.553637180548,2957.625808534906,14644.299459994802,8047.653876616376,5378.710026451888
4608,5109.8841585567625,13640.613168735706,2498.919896175921,12846.7004698548,6689.084700063919,5482.704514500372
4609,4979.178027201389,13146.049705765363,2348.1966115777254,12108.36320041755,6395.816431118028,5322.06974692977
4610,4932.228358035811,12872.09205012286,2261.8811922443942,11628.58444149722,6145.613371988908,5304.051457370129
4611,4962.770233864866,12816.186389249006,2225.492492477042,11337.112679466969,6086.626111303289,5225.369219303085
4612,5128.942350390727,13117.944282979855,2246.59853326147,11379.437871103306,6039.02332725994,5293.138791193038
4613,5370.935494042665,13788.917798330443,2325.5567736232574,11644.787859688739,6155.511977929815,5280.858710879837
4614,5668.516194746665,14808.123563101186,2489.290512253234,12132.051098999147,6606.885839508912,5519.530413518907
4615,5866.778952148437,15782.129449121989,2666.016507806235,12943.568274145626,7144.348718280087,5743.669989865216
4616,6056.55710137517,16637.28208562887,2853.273726368293,13956.081701202302,7467.807163780085,5867.367861328466
4617,6163.632377333656,17276.32818306002,3029.7730029729455,14807.76042134188,7808.532858298203,6010.526845454945
4618,6224.412777560654,17803.55367649191,3177.244167332807,15711.247030196128,8209.490425423744,6128.706864545744
4619,6263.7391294815625,18087.688415726545,3278.8626720217867,16470.811389442908,8456.787420628598,6016.479146519944
4620,6295.924708418305,18179.974972286676,3354.3434915564685,17150.760900656027,8601.615515881174,6083.419503694925
4621,6315.296460558813,18175.395189816267,3412.6713712851206,17749.108649331098,8713.780698028824,6498.591833891912
4622,6349.280251711833,18101.42523708644,3454.303601952965,18351.80283688136,8917.54294334507,6647.975254943822
4623,6412.847111368512,18046.115664676177,3501.545478185449,18687.610662461528,9052.570882583877,6928.9622175874965
4624,6449.481577481423,17940.57236919917,3535.2487285251145,18754.656911596285,9318.473613543005,7041.812035751907
4625,6439.830260215239,17805.693593305434,3528.186795764141,18355.446932707462,9590.830428525716,6949.327378059198
