,CAISO
51063,5331.914396024835
51064,3223.2264306186466
51065,712.9284022202901
51066,59.25394372015603
51067,56.43232735252956
51068,52.670172195694256
51069,52.670172195694256
51070,52.670172195694256
51071,51.72963340648543
51072,0.0
51073,0.0
51074,0.0
51075,0.0
51076,0.0
51077,0.0
51078,0.0
51079,130.96692125272355
51080,1163.850372369564
51081,2496.472550477174
51082,3661.673097292642
51083,4616.246430547029
51084,5254.878943459796
51085,5033.450334331479
51086,5053.702951020045
51087,4529.8352660091505
51088,2688.1973217955942
51089,537.3694294699379
51090,0.0
51091,0.0
51092,0.0
51093,0.0
51094,0.0
51095,0.0
51096,0.0
51097,0.0
51098,0.0
51099,0.0
51100,0.0
51101,0.0
51102,279.19221570201614
51103,2923.869163071114
51104,5652.686230240819
51105,6726.4288954235735
51106,7289.59401545264
51107,7421.541021503593
51108,7256.129195077399
51109,7019.007039275685
51110,6361.184284470936
51111,3456.43787589996
51112,476.1565870534385
51113,0.0
51114,0.0
51115,0.0
51116,0.0
51117,0.0
51118,0.0
51119,0.0
51120,0.0
51121,0.0
51122,0.0
51123,0.0
51124,0.0
51125,0.0
51126,334.9581715035088
51127,3113.1406527973177
51128,6555.609927997245
51129,7809.591990222566
51130,7968.626752322972
51131,7806.777215672118
51132,7819.443701149141
51133,7633.668580819463
51134,6842.71693214311
51135,4070.1639999502004
51136,16.888647302697926
51137,0.0
51138,0.0
51139,0.0
51140,0.0
51141,0.0
51142,0.0
51143,0.0
51144,0.0
51145,0.0
51146,0.0
51147,0.0
51148,0.0
51149,0.0
51150,352.94791347592064
51151,3312.3881562323504
51152,6715.814464750157
51153,7928.722770584075
51154,8077.18498815728
51155,7955.333922790593
51156,7977.743314122397
51157,7857.292835713947
51158,7144.394073970918
51159,4477.6765054861835
51160,32.21350003946895
51161,0.0
51162,0.0
51163,0.0
51164,0.0
51165,0.0
51166,0.0
51167,0.0
51168,0.0
51169,0.0
51170,0.0
51171,0.0
51172,0.0
51173,0.0
51174,359.96921468588687
51175,2893.706012629959
51176,5967.396632602861
51177,7364.021376403531
51178,7458.896983375005
51179,7451.920835803573
51180,7110.089604803409
51181,6948.242981146188
51182,6012.043977060025
51183,3694.567753830343
51184,11.161836114291066
51185,0.0
51186,0.0
51187,0.0
51188,0.0
51189,0.0
51190,0.0
51191,0.0
51192,0.0
51193,0.0
51194,0.0
51195,0.0
51196,0.0
51197,0.0
51198,267.57434107979793
51199,2794.7711425950424
51200,5458.135669286128
51201,6229.435371331097
51202,6695.071858121208
51203,6481.77416274087
51204,6292.282013719946
51205,6626.511884606099
51206,6169.4453945053765
51207,3713.66523206837
51208,501.8209172564182
51209,0.0
51210,0.0
51211,0.0
51212,0.0
51213,0.0
51214,0.0
51215,0.0
51216,0.0
51217,0.0
51218,0.0
51219,0.0
51220,0.0
51221,0.0
51222,0.0
51223,383.5987389074634
51224,3228.9423847535736
51225,6033.049166167131
51226,7188.640367125865
51227,7357.423812245149
51228,6981.497048115834
51229,6566.251413248505
51230,6342.805147834908
51231,5436.553127166026
51232,3286.4821955896928
51233,726.9196102296432
51234,60.41680137792549
51235,57.53981083611952
51236,53.70382344704488
51237,53.70382344704488
51238,53.70382344704488
51239,52.74482659977622
51240,0.0
51241,0.0
51242,0.0
51243,0.0
51244,0.0
51245,0.0
51246,0.0
51247,312.76102514774203
51248,2583.1390766013205
51249,4847.795889790002
51250,6257.127582376474
51251,6529.8399396699315
51252,6408.740396396262
51253,6434.485968588302
51254,6273.33775746035
51255,5314.076808379166
51256,3276.362446364761
51257,484.39817309467367
51258,0.0
51259,0.0
51260,0.0
51261,0.0
51262,0.0
51263,0.0
51264,0.0
51265,0.0
51266,0.0
51267,0.0
51268,0.0
51269,0.0
51270,0.0
51271,382.22546399764013
51272,3217.3828432001355
51273,6011.450985022884
51274,7162.905195315776
51275,7331.084399474738
51276,6956.503444757051
51277,6542.744379979606
51278,6320.09804720098
51279,5417.090388506555
51280,3274.7166627997817
51281,724.3172542755281
51282,60.200510579628315
51283,57.33381959964602
51284,53.51156495966962
51285,53.51156495966962
51286,53.51156495966962
51287,52.556001299675515
51288,0.0
51289,0.0
51290,0.0
51291,0.0
51292,0.0
51293,0.0
51294,145.48890235111546
51295,940.5550166079155
51296,3469.193122259697
51297,7251.904583388699
51298,7546.980667030399
51299,7588.988026159946
51300,7649.4376405171
51301,7219.118351872954
51302,6373.848320607672
51303,4081.8858237101695
51304,7.171988144069071
51305,0.0
51306,0.0
51307,0.0
51308,0.0
51309,0.0
51310,0.0
51311,0.0
51312,0.0
51313,0.0
51314,0.0
51315,0.0
51316,0.0
51317,0.0
51318,0.0
51319,374.5286318443985
51320,2571.0123373980136
51321,4202.417756309203
51322,4689.586578181992
51323,5163.614044551469
51324,5425.502486367478
51325,5621.684150666924
51326,5250.910191823472
51327,4259.676519573635
51328,2353.2413033431253
51329,347.30725258753745
51330,0.0
51331,0.0
51332,0.0
51333,0.0
51334,0.0
51335,0.0
51336,0.0
51337,0.0
51338,0.0
51339,0.0
51340,0.0
51341,0.0
51342,0.0
51343,311.0692352516551
51344,2569.166336270529
51345,4821.573146400654
51346,6223.281468662686
51347,6494.518667693092
51348,6374.074177214554
51349,6399.680486213929
51350,6239.403959514143
51351,5285.331853833763
51352,3258.6399156240454
51353,481.77796191414876
51354,0.0
51355,0.0
51356,0.0
51357,0.0
51358,0.0
51359,0.0
51360,0.0
51361,0.0
51362,0.0
51363,0.0
51364,0.0
51365,0.0
51366,275.16609732027456
51367,2574.768482068284
51368,4867.351323517306
51369,6254.413079397057
51370,6486.058008263615
51371,6662.950499398076
51372,6328.820238366316
51373,6463.595469706858
51374,5047.051631971362
51375,2842.915036089571
51376,1.4039086597973192
51377,0.0
51378,0.0
51379,0.0
51380,0.0
51381,0.0
51382,0.0
51383,0.0
51384,0.0
51385,0.0
51386,0.0
51387,0.0
51388,0.0
51389,0.0
51390,146.36533709089898
51391,2426.3662219153252
51392,5795.8612004375
51393,7205.915997200526
51394,7417.218068352881
51395,7486.277769656333
51396,7486.277769656333
51397,7230.653800652509
51398,6366.892163454107
51399,3318.988629807709
51400,0.0
51401,0.0
51402,0.0
51403,0.0
51404,0.0
51405,0.0
51406,0.0
51407,0.0
51408,0.0
51409,0.0
51410,0.0
51411,0.0
51412,0.0
51413,0.0
51414,109.68451058294464
51415,2369.5636510418904
51416,5725.342341204568
51417,7084.10649385708
51418,7244.851035228637
51419,6897.831937091216
51420,7122.874295011396
51421,6853.390799182611
51422,5997.662505410499
51423,3293.371985865484
51424,314.87018986310835
51425,0.0
51426,0.0
51427,0.0
51428,0.0
51429,0.0
51430,0.0
51431,0.0
51432,0.0
51433,0.0
51434,0.0
51435,0.0
51436,0.0
51437,0.0
51438,166.8038305080169
51439,2778.68244361802
51440,5974.89248782443
51441,7457.478086936058
51442,7353.8732232664825
51443,6687.693949871111
51444,6298.139662473506
51445,5245.514247590618
51446,3663.4679793561963
51447,1897.0050537899308
51448,0.0
51449,0.0
51450,0.0
51451,0.0
51452,0.0
51453,0.0
51454,0.0
51455,0.0
51456,0.0
51457,0.0
51458,0.0
51459,0.0
51460,0.0
51461,0.0
51462,266.7097345625157
51463,2785.740465982148
51464,5440.498927090179
51465,6209.30634700348
51466,6673.438233840027
51467,6460.8297621603015
51468,6271.949914551971
51469,6605.0997965144015
51470,6149.510214343556
51471,3701.6653551381182
51472,500.199395425074
51473,0.0
51474,0.0
51475,0.0
51476,0.0
51477,0.0
51478,0.0
51479,0.0
51480,0.0
51481,0.0
51482,0.0
51483,0.0
51484,0.0
51485,0.0
51486,265.1245994842163
51487,1806.813707508576
51488,4211.723460310286
51489,5681.390531466887
51490,6265.917207495079
51491,6186.588587176968
51492,5930.858166414633
51493,5305.62338259162
51494,4373.512093853804
51495,2505.1143258351144
51496,0.0
51497,0.0
51498,0.0
51499,0.0
51500,0.0
51501,0.0
51502,0.0
51503,0.0
51504,0.0
51505,0.0
51506,0.0
51507,0.0
51508,0.0
51509,0.0
51510,177.38583983162036
51511,2463.6922198836155
51512,5486.290617649401
51513,5898.7830864642
51514,6269.040831509566
51515,6760.371451360641
51516,6861.734788407282
51517,6919.455577558841
51518,5926.939568977155
51519,3216.8781271051785
51520,0.0
51521,0.0
51522,0.0
51523,0.0
51524,0.0
51525,0.0
51526,0.0
51527,0.0
51528,0.0
51529,0.0
51530,0.0
51531,0.0
51532,0.0
51533,0.0
51534,56.13421110600663
51535,1716.6862378236935
51536,3845.703771771509
51537,5170.471153873265
51538,5777.741255838247
51539,5887.968434010041
51540,6209.464370344443
51541,6139.041450956907
51542,5536.874459092472
51543,3115.9590273934227
51544,0.0
51545,0.0
51546,0.0
51547,0.0
51548,0.0
51549,0.0
51550,0.0
51551,0.0
51552,0.0
51553,0.0
51554,0.0
51555,0.0
51556,0.0
51557,0.0
51558,21.039922954301485
51559,1092.9071090151049
51560,2377.5112938360676
51561,3667.9599016998923
51562,4550.467781171983
51563,4113.30493756594
51564,3223.7837504424165
51565,2492.061985476154
51566,1956.7128347500382
51567,984.2008404178806
51568,0.0
51569,0.0
51570,0.0
51571,0.0
51572,0.0
51573,0.0
51574,0.0
51575,0.0
51576,0.0
51577,0.0
51578,0.0
51579,0.0
51580,0.0
51581,0.0
51582,14.140289143817746
51583,734.5094638594218
51584,1597.8526732514053
51585,2465.123740738894
51586,3058.230313160138
51587,2764.426527616369
51588,2166.6065254805194
51589,1674.838691923302
51590,1315.0468903750505
51591,661.45130328303
51592,0.0
51593,0.0
51594,0.0
51595,0.0
51596,0.0
51597,0.0
51598,0.0
51599,0.0
51600,0.0
51601,0.0
51602,0.0
51603,0.0
51604,0.0
51605,0.0
51606,119.51294358700633
51607,1856.7530915677307
51608,4212.592235554799
51609,5597.030174066681
51610,6000.505871616415
51611,5958.437315473789
51612,5924.973691269426
51613,5399.116739486599
51614,4394.25190980705
51615,2233.4578897539745
51616,230.4209552357482
51617,0.0
51618,0.0
51619,0.0
51620,0.0
51621,0.0
51622,0.0
51623,0.0
51624,0.0
51625,0.0
51626,0.0
51627,0.0
51628,0.0
51629,0.0
51630,245.01336242986002
51631,2978.573461064697
51632,6204.236668986626
51633,7386.737600374806
51634,7541.428240213998
51635,7242.428882672473
51636,6996.377328028927
51637,5869.938776179783
51638,4753.882146467497
51639,2642.199183830482
51640,0.0
51641,0.0
51642,0.0
51643,0.0
51644,0.0
51645,0.0
51646,0.0
51647,0.0
51648,0.0
51649,0.0
51650,0.0
51651,0.0
51652,0.0
51653,0.0
51654,46.94445014690367
51655,914.4778888616834
51656,2828.872565852415
51657,4337.667193573899
51658,4608.067226420064
51659,4769.556134925413
51660,5119.761733021313
51661,5296.272865573671
51662,4578.961667328984
51663,2505.894748841718
51664,205.61669164343806
51665,0.0
51666,0.0
51667,0.0
51668,0.0
51669,0.0
51670,0.0
51671,0.0
51672,0.0
51673,0.0
51674,0.0
51675,0.0
51676,0.0
51677,0.0
51678,0.0
51679,835.481360419917
51680,2636.0056149166594
51681,4187.886043792423
51682,4718.5167367843205
51683,5101.48538774077
51684,5009.077529176652
51685,4794.729403641325
51686,4174.548827092447
51687,2296.8592474029874
51688,210.53749219247624
51689,0.0
51690,0.0
51691,0.0
51692,0.0
51693,0.0
51694,0.0
51695,0.0
51696,0.0
51697,0.0
51698,0.0
51699,0.0
51700,0.0
51701,0.0
51702,94.16483340189968
51703,2006.975852207653
51704,5238.094538640002
51705,6715.217522302636
51706,7134.040214149892
51707,6619.647243626082
51708,6185.364653757619
51709,5482.642016430009
51710,4791.162941299642
51711,2549.4777282245673
51712,0.0
51713,0.0
51714,0.0
51715,0.0
51716,0.0
51717,0.0
51718,0.0
51719,0.0
51720,0.0
51721,0.0
51722,0.0
51723,0.0
51724,0.0
51725,0.0
51726,7.460672606739912
51727,1483.7412646654
51728,4758.976539024222
51729,6167.178493546379
51730,6627.875027012569
51731,6686.627823790645
51732,6815.324426256911
51733,6829.313187394548
51734,5993.717855439678
51735,3222.0779820358
51736,268.58421384263687
51737,0.0
51738,0.0
51739,0.0
51740,0.0
51741,0.0
51742,0.0
51743,0.0
51744,0.0
51745,0.0
51746,0.0
51747,0.0
51748,0.0
51749,0.0
51750,82.50327814000197
51751,2119.4807660103957
51752,5326.677164510243
51753,6422.927618876246
51754,6786.131705400623
51755,6844.927144994646
51756,6791.8215866516575
51757,6547.156692857168
51758,5266.93341137438
51759,2541.480292128796
51760,242.76826671081042
51761,0.0
51762,0.0
51763,0.0
51764,0.0
51765,0.0
51766,0.0
51767,0.0
51768,0.0
51769,0.0
51770,0.0
51771,0.0
51772,0.0
51773,0.0
51774,73.3186255810269
51775,2189.3756249889975
51776,5418.450093286724
51777,6788.082751710073
51778,7062.009283394742
51779,7134.309594731589
51780,7019.240085139143
51781,6799.284208396063
51782,6025.365382818557
51783,3262.678838355697
51784,0.0
51785,0.0
51786,0.0
51787,0.0
51788,0.0
51789,0.0
51790,0.0
51791,0.0
51792,0.0
51793,0.0
51794,0.0
51795,0.0
51796,0.0
51797,0.0
51798,8.395790286987557
51799,1598.931616877408
51800,4892.880006138859
51801,6706.370708128172
51802,6863.092126818607
51803,6802.455863634807
51804,6811.784519509238
51805,6780.999955123616
51806,5817.349803294934
51807,2850.837235225997
51808,236.01499362309465
51809,0.0
51810,0.0
51811,0.0
51812,0.0
51813,0.0
51814,0.0
51815,0.0
51816,0.0
51817,0.0
51818,0.0
51819,0.0
51820,0.0
51821,0.0
51822,147.00819695000348
51823,2437.0232085937196
51824,5821.317545421616
51825,7237.565527306157
51826,7449.795670790317
51827,7519.158693294897
51828,7519.158693294897
51829,7262.411983128693
51830,6394.856567325151
51831,3333.5661561902198
51832,0.0
51833,0.0
51834,0.0
51835,0.0
51836,0.0
51837,0.0
51838,0.0
51839,0.0
51840,0.0
51841,0.0
51842,0.0
51843,0.0
51844,0.0
51845,0.0
51846,53.53938175311195
51847,1520.2366555686262
51848,4287.377333545254
51849,6045.723344805352
51850,6747.371031990872
51851,6040.087620410288
51852,5803.387195817582
51853,5980.9125142621115
51854,4756.551389434367
51855,3015.1125513594625
51856,0.0
51857,0.0
51858,0.0
51859,0.0
51860,0.0
51861,0.0
51862,0.0
51863,0.0
51864,0.0
51865,0.0
51866,0.0
51867,0.0
51868,0.0
51869,0.0
51870,0.0
51871,286.7202485953736
51872,1450.0165243850001
51873,2278.4410594487326
51874,3309.3207318794266
51875,3847.741962066159
51876,3992.196438457721
51877,3081.6954963533285
51878,2580.4822373583625
51879,1323.0716814954453
51880,0.0
51881,0.0
51882,0.0
51883,0.0
51884,0.0
51885,0.0
51886,0.0
51887,0.0
51888,0.0
51889,0.0
51890,0.0
51891,0.0
51892,0.0
51893,0.0
51894,0.0
51895,362.86780724605694
51896,1835.1139106909368
51897,2883.5525751385135
51898,4188.214691267466
51899,4869.630573576856
51900,5052.449468830594
51901,3900.136432079757
51902,3265.810265214512
51903,1674.4548815285605
51904,0.0
51905,0.0
51906,0.0
51907,0.0
51908,0.0
51909,0.0
51910,0.0
51911,0.0
51912,0.0
51913,0.0
51914,0.0
51915,0.0
51916,0.0
51917,0.0
51918,7.455030664242656
51919,1482.6192233512581
51920,4755.377684953784
51921,6162.514722829585
51922,6622.862866346569
51923,6681.57123282748
51924,6810.170511785667
51925,6824.148694281122
51926,5989.185259885945
51927,3219.6413681197973
51928,268.3811039127356
51929,0.0
51930,0.0
51931,0.0
51932,0.0
51933,0.0
51934,0.0
51935,0.0
51936,0.0
51937,0.0
51938,0.0
51939,0.0
51940,0.0
51941,0.0
51942,19.67676131627919
51943,1676.2726664201648
51944,5174.051237547318
51945,6863.441744845002
51946,7061.146346641903
51947,6983.376290010894
51948,6993.683164986088
51949,6855.945835772134
51950,6074.4973149256175
51951,3144.5338560682358
51952,258.60886301395504
51953,18.739772682170653
51954,0.0
51955,0.0
51956,0.0
51957,0.0
51958,0.0
51959,0.0
51960,0.0
51961,0.0
51962,0.0
51963,0.0
51964,0.0
51965,0.0
51966,16.836843694487865
51967,1607.918572823591
51968,5103.434399840322
51969,6808.632514009842
51970,6867.5614669405495
51971,6600.978108444492
51972,6366.197676926912
51973,5989.239454211433
51974,5611.3458512907055
51975,2952.9953079721217
51976,233.84505131233144
51977,0.0
51978,0.0
51979,0.0
51980,0.0
51981,0.0
51982,0.0
51983,0.0
51984,0.0
51985,0.0
51986,0.0
51987,0.0
51988,0.0
51989,0.0
51990,0.0
51991,1225.9125646768853
51992,4066.070245574265
51993,5327.1992426215265
51994,5673.652793508472
51995,5502.3296090039385
51996,5040.708806311168
51997,4544.82336671749
51998,3911.879379520185
51999,2146.2987836540187
52000,186.5519120160477
52001,0.0
52002,0.0
52003,0.0
52004,0.0
52005,0.0
52006,0.0
52007,0.0
52008,0.0
52009,0.0
52010,0.0
52011,0.0
52012,0.0
52013,0.0
52014,14.994772667662339
52015,723.8385715026092
52016,2175.605197962645
52017,3968.162112324097
52018,4505.24760605673
52019,5073.685806276293
52020,5414.4760941777095
52021,4811.958865168005
52022,4209.4416361583
52023,2205.5947432979697
52024,0.0
52025,0.0
52026,0.0
52027,0.0
52028,0.0
52029,0.0
52030,0.0
52031,0.0
52032,0.0
52033,0.0
52034,0.0
52035,0.0
52036,0.0
52037,0.0
52038,5.531592136153797
52039,973.5602159630683
52040,3424.0555322792006
52041,5577.227771277066
52042,6252.08201188783
52043,6323.992709657829
52044,6282.505768636676
52045,5900.825911242063
52046,4692.173029492458
52047,2544.5323826307467
52048,0.0
52049,0.0
52050,0.0
52051,0.0
52052,0.0
52053,0.0
52054,0.0
52055,0.0
52056,0.0
52057,0.0
52058,0.0
52059,0.0
52060,0.0
52061,0.0
52062,0.0
52063,1197.6592897586988
52064,4368.098484376937
52065,6103.025492905894
52066,6558.210643530695
52067,6526.49692401995
52068,6383.7851862216
52069,6056.387670095975
52070,5287.796350188524
52071,2962.4345048860027
52072,324.5992467570305
52073,0.0
52074,0.0
52075,0.0
52076,0.0
52077,0.0
52078,0.0
52079,0.0
52080,0.0
52081,0.0
52082,0.0
52083,0.0
52084,0.0
52085,0.0
52086,0.0
52087,1146.096234780116
52088,4240.180914436092
52089,6175.0389605501505
52090,6703.068567899746
52091,6679.621427253672
52092,6622.41040407725
52093,6544.565897132283
52094,6166.5979899175645
52095,3634.30680014153
52096,422.9864172551819
52097,0.0
52098,0.0
52099,0.0
52100,0.0
52101,0.0
52102,0.0
52103,0.0
52104,0.0
52105,0.0
52106,0.0
52107,0.0
52108,0.0
52109,0.0
52110,5.539544109899257
52111,974.9597633422693
52112,3428.97780402764
52113,5585.2453488059255
52114,6261.069730213635
52115,6333.083803642326
52116,6291.537222818081
52117,5909.308679235032
52118,4698.918291222044
52119,2548.190290553658
52120,0.0
52121,0.0
52122,0.0
52123,0.0
52124,0.0
52125,0.0
52126,0.0
52127,0.0
52128,0.0
52129,0.0
52130,0.0
52131,0.0
52132,0.0
52133,0.0
52134,15.253186360339146
52135,1209.1616823832485
52136,4549.609495297521
52137,6647.615946496897
52138,7288.24977363114
52139,7414.43522443031
52140,7475.447969871666
52141,7284.089813714684
52142,6360.578712261424
52143,3549.832462042564
52144,2.773306610970754
52145,0.0
52146,0.0
52147,0.0
52148,0.0
52149,0.0
52150,0.0
52151,0.0
52152,0.0
52153,0.0
52154,0.0
52155,0.0
52156,0.0
52157,0.0
52158,5.527908046651808
52159,972.9118162107181
52160,3421.775080877469
52161,5573.513288036684
52162,6247.918069728205
52163,6319.780874334679
52164,6278.32156398479
52165,5896.895908765815
52166,4689.048000572395
52167,2542.837701459831
52168,0.0
52169,0.0
52170,0.0
52171,0.0
52172,0.0
52173,0.0
52174,0.0
52175,0.0
52176,0.0
52177,0.0
52178,0.0
52179,0.0
52180,0.0
52181,0.0
52182,0.0
52183,1146.9607121165611
52184,3532.3635653606952
52185,4669.487564680373
52186,5030.494924325982
52187,5270.510716569927
52188,5692.5056955562095
52189,5522.330564170132
52190,4851.466751422709
52191,2428.6843895504194
52192,0.0
52193,0.0
52194,0.0
52195,0.0
52196,0.0
52197,0.0
52198,0.0
52199,0.0
52200,0.0
52201,0.0
52202,0.0
52203,0.0
52204,0.0
52205,0.0
52206,0.0
52207,1059.3570081580135
52208,3367.8217529467884
52209,5004.548624746479
52210,5390.138340359548
52211,5859.948967540736
52212,5806.169349310493
52213,5016.725142081627
52214,3631.646295208363
52215,1491.623373555824
52216,0.0
52217,0.0
52218,0.0
52219,0.0
52220,0.0
52221,0.0
52222,0.0
52223,0.0
52224,0.0
52225,0.0
52226,0.0
52227,0.0
52228,0.0
52229,0.0
52230,0.0
52231,1132.740000666178
52232,4207.3200024743755
52233,5823.638375517975
52234,6342.967678148981
52235,6071.072445430936
52236,6056.01942216627
52237,5933.713608140852
52238,4934.569188948592
52239,2948.510931966613
52240,391.3786048813373
52241,0.0
52242,0.0
52243,0.0
52244,0.0
52245,0.0
52246,0.0
52247,0.0
52248,0.0
52249,0.0
52250,0.0
52251,0.0
52252,0.0
52253,0.0
52254,0.0
52255,995.4595513573453
52256,4209.265293941734
52257,6153.580485076024
52258,6634.532852585753
52259,6727.740675746553
52260,6686.7292335558
52261,6758.499257389617
52262,6172.222049708184
52263,3726.448769968789
52264,515.4392620792247
52265,0.0
52266,0.0
52267,0.0
52268,0.0
52269,0.0
52270,0.0
52271,0.0
52272,0.0
52273,0.0
52274,0.0
52275,0.0
52276,0.0
52277,0.0
52278,0.0
52279,1137.709733152403
52280,4418.310021041681
52281,6325.706894453998
52282,6746.741051973659
52283,6389.93244390615
52284,7059.713173907161
52285,6926.164809173322
52286,6326.726347619905
52287,3908.5834380880947
52288,29.564141811307966
52289,3.058359497721514
52290,0.0
52291,0.0
52292,0.0
52293,0.0
52294,0.0
52295,0.0
52296,0.0
52297,0.0
52298,0.0
52299,0.0
52300,0.0
52301,0.0
52302,0.0
52303,1203.8648146146522
52304,4390.731251433347
52305,6134.647571669526
52306,6592.191208376652
52307,6560.31316811427
52308,6416.861986933552
52309,6087.768100695435
52310,5315.194419042417
52311,2977.783996274249
52312,326.2811179796721
52313,0.0
52314,0.0
52315,0.0
52316,0.0
52317,0.0
52318,0.0
52319,0.0
52320,0.0
52321,0.0
52322,0.0
52323,0.0
52324,0.0
52325,0.0
52326,0.0
52327,1129.1796272804788
52328,4464.588204812181
52329,6228.640466721915
52330,6391.547667689832
52331,6475.328513901904
52332,6484.637496814356
52333,6453.917853203263
52334,5684.064966343448
52335,3241.3878501159334
52336,419.83512935160417
52337,0.0
52338,0.0
52339,0.0
52340,0.0
52341,0.0
52342,0.0
52343,0.0
52344,0.0
52345,0.0
52346,0.0
52347,0.0
52348,0.0
52349,0.0
52350,0.0
52351,1120.9204697746986
52352,4163.418887734595
52353,5762.871850419754
52354,6276.782231911145
52355,6007.7240792825
52356,5992.828126195793
52357,5871.7985073662985
52358,4883.079621236125
52359,2917.7448108587255
52360,387.2947802543809
52361,0.0
52362,0.0
52363,0.0
52364,0.0
52365,0.0
52366,0.0
52367,0.0
52368,0.0
52369,0.0
52370,0.0
52371,0.0
52372,0.0
52373,0.0
52374,0.0
52375,1058.36053396493
52376,3871.0087759212092
52377,6285.393744028705
52378,6897.258427727181
52379,6762.207213757698
52380,6636.802515071749
52381,6246.807682894569
52382,4881.136733468466
52383,2414.3849681074967
52384,0.0
52385,0.0
52386,0.0
52387,0.0
52388,0.0
52389,0.0
52390,0.0
52391,0.0
52392,0.0
52393,0.0
52394,0.0
52395,0.0
52396,0.0
52397,0.0
52398,0.0
52399,990.3355843937653
52400,4053.0900483908326
52401,6383.21205690314
52402,7109.098357180858
52403,7233.227612990431
52404,7329.023016930428
52405,6980.92140824706
52406,5879.948878457806
52407,3271.8852754153695
52408,31.032313952393196
52409,0.0
52410,0.0
52411,0.0
52412,0.0
52413,0.0
52414,0.0
52415,0.0
52416,0.0
52417,0.0
52418,0.0
52419,0.0
52420,0.0
52421,0.0
52422,0.0
52423,881.4096307168857
52424,3429.8633031518502
52425,5137.160698083771
52426,5543.858370209829
52427,5471.679943757424
52428,5510.545250308719
52429,5219.055451174001
52430,3679.71170241018
52431,1582.3731953027557
52432,0.0
52433,0.0
52434,0.0
52435,0.0
52436,0.0
52437,0.0
52438,0.0
52439,0.0
52440,0.0
52441,0.0
52442,0.0
52443,0.0
52444,0.0
52445,0.0
52446,0.0
52447,1142.387530026291
52448,4226.459920825582
52449,6155.056872089279
52450,6681.377804499101
52451,6658.006537518203
52452,6600.980646084813
52453,6523.388039708232
52454,6146.643215976157
52455,3622.5463820391797
52456,421.6176563353987
52457,0.0
52458,0.0
52459,0.0
52460,0.0
52461,0.0
52462,0.0
52463,0.0
52464,0.0
52465,0.0
52466,0.0
52467,0.0
52468,0.0
52469,0.0
52470,0.0
52471,1124.0216628992798
52472,4174.937605054468
52473,5778.8156921482905
52474,6294.147883112079
52475,6024.345341103864
52476,6009.408176148391
52477,5888.04371088518
52478,4896.589386965717
52479,2925.817185653109
52480,388.36628884227616
52481,0.0
52482,0.0
52483,0.0
52484,0.0
52485,0.0
52486,0.0
52487,0.0
52488,0.0
52489,0.0
52490,0.0
52491,0.0
52492,0.0
52493,0.0
52494,0.0
52495,954.6771708534985
52496,4418.906567199526
52497,6368.542646073338
52498,6914.360184683671
52499,6832.789666920872
52500,6597.141504495008
52501,6068.443704180571
52502,5525.647295857749
52503,3195.348800757543
52504,0.0
52505,0.0
52506,0.0
52507,0.0
52508,0.0
52509,0.0
52510,0.0
52511,0.0
52512,0.0
52513,0.0
52514,0.0
52515,0.0
52516,0.0
52517,0.0
52518,0.0
52519,862.0798166259735
52520,3985.7316843790986
52521,6139.081269255994
52522,6572.896112601039
52523,6592.320657825444
52524,6586.7707877613275
52525,6542.371827248402
52526,5792.214390248762
52527,3378.9458907024477
52528,552.2120713795131
52529,0.0
52530,0.0
52531,0.0
52532,0.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,0.0
52538,0.0
52539,0.0
52540,0.0
52541,0.0
52542,0.0
52543,819.300892026436
52544,3601.037912780225
52545,5730.248729014936
52546,6667.749156847556
52547,6842.619702971777
52548,6599.743944465917
52549,6523.642873467413
52550,5584.52327391142
52551,3594.561225886735
52552,11.334202063606824
52553,0.0
52554,0.0
52555,0.0
52556,0.0
52557,0.0
52558,0.0
52559,0.0
52560,0.0
52561,0.0
52562,0.0
52563,0.0
52564,0.0
52565,0.0
52566,0.0
52567,787.920365307979
52568,2724.8912633567606
52569,4292.524490167427
52570,4850.634748927246
52571,5328.037886935031
52572,5333.50955613856
52573,4722.050522644346
52574,4391.014535830925
52575,1841.216686987048
52576,0.0
52577,0.0
52578,0.0
52579,0.0
52580,0.0
52581,0.0
52582,0.0
52583,0.0
52584,0.0
52585,0.0
52586,0.0
52587,0.0
52588,0.0
52589,0.0
52590,0.0
52591,684.9299694122783
52592,2352.761410678004
52593,4077.220920280964
52594,4631.367017581055
52595,4909.1142099017825
52596,4472.269111300251
52597,4000.3685418232876
52598,2886.6831978576533
52599,1623.3379590007544
52600,262.9160315657368
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,0.0
52607,0.0
52608,0.0
52609,0.0
52610,0.0
52611,0.0
52612,0.0
52613,0.0
52614,0.0
52615,767.8490407006103
52616,3309.321217667419
52617,5304.647245966892
52618,6257.699312329445
52619,6563.216712326519
52620,6483.457745070646
52621,6371.254452151366
52622,5519.590903486957
52623,3516.153793771633
52624,0.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,0.0
52634,0.0
52635,0.0
52636,0.0
52637,0.0
52638,0.0
52639,729.8245488809008
52640,3348.0292085433243
52641,5463.865849133021
52642,6704.240306648094
52643,6784.422824350256
52644,6622.421411033644
52645,5951.506466995148
52646,5252.773098447738
